X1_CC_4,X2_CN_4,X3_CO_4,X4_CS_4,X5_NC_4,X6_NN_4,X7_NO_4,X8_NS_4,X9_OC_4,X10_ON_4,X11_OO_4,X12_OS_4,X13_FC_4,X14_FN_4,X15_FO_4,X16_FS_4,X17_PC_4,X18_PN_4,X19_PO_4,X20_PS_4,X21_SC_4,X22_SN_4,X23_SO_4,X24_SS_4,X25_cC_4,X26_cN_4,X27_cO_4,X28_cS_4,X29_bC_4,X30_bN_4,X31_bO_4,X32_bS_4,X33_IC_4,X34_IN_4,X35_IO_4,X36_IS_4,X37_CC_8,X38_CN_8,X39_CO_8,X40_CS_8,X41_NC_8,X42_NN_8,X43_NO_8,X44_NS_8,X45_OC_8,X46_ON_8,X47_OO_8,X48_OS_8,X49_FC_8,X50_FN_8,X51_FO_8,X52_FS_8,X53_PC_8,X54_PN_8,X55_PO_8,X56_PS_8,X57_SC_8,X58_SN_8,X59_SO_8,X60_SS_8,X61_cC_8,X62_cN_8,X63_cO_8,X64_cS_8,X65_bC_8,X66_bN_8,X67_bO_8,X68_bS_8,X69_IC_8,X70_IN_8,X71_IO_8,X72_IS_8,X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12,X109_CC_16,X110_CN_16,X111_CO_16,X112_CS_16,X113_NC_16,X114_NN_16,X115_NO_16,X116_NS_16,X117_OC_16,X118_ON_16,X119_OO_16,X120_OS_16,X121_FC_16,X122_FN_16,X123_FO_16,X124_FS_16,X125_PC_16,X126_PN_16,X127_PO_16,X128_PS_16,X129_SC_16,X130_SN_16,X131_SO_16,X132_SS_16,X133_cC_16,X134_cN_16,X135_cO_16,X136_cS_16,X137_bC_16,X138_bN_16,X139_bO_16,X140_bS_16,X141_IC_16,X142_IN_16,X143_IO_16,X144_IS_16,X145_CC_20,X146_CN_20,X147_CO_20,X148_CS_20,X149_NC_20,X150_NN_20,X151_NO_20,X152_NS_20,X153_OC_20,X154_ON_20,X155_OO_20,X156_OS_20,X157_FC_20,X158_FN_20,X159_FO_20,X160_FS_20,X161_PC_20,X162_PN_20,X163_PO_20,X164_PS_20,X165_SC_20,X166_SN_20,X167_SO_20,X168_SS_20,X169_cC_20,X170_cN_20,X171_cO_20,X172_cS_20,X173_bC_20,X174_bN_20,X175_bO_20,X176_bS_20,X177_IC_20,X178_IN_20,X179_IO_20,X180_IS_20,X181_CC_24,X182_CN_24,X183_CO_24,X184_CS_24,X185_NC_24,X186_NN_24,X187_NO_24,X188_NS_24,X189_OC_24,X190_ON_24,X191_OO_24,X192_OS_24,X193_FC_24,X194_FN_24,X195_FO_24,X196_FS_24,X197_PC_24,X198_PN_24,X199_PO_24,X200_PS_24,X201_SC_24,X202_SN_24,X203_SO_24,X204_SS_24,X205_cC_24,X206_cN_24,X207_cO_24,X208_cS_24,X209_bC_24,X210_bN_24,X211_bO_24,X212_bS_24,X213_IC_24,X214_IN_24,X215_IO_24,X216_IS_24
13,9,3,0,5,2,5,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,121,124,0,126,40,40,0,125,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,433,480,1,491,138,159,2,454,146,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3260,866,952,11,1090,287,317,3,1030,280,320,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5764,1515,1665,22,1930,505,551,8,1799,459,506,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8381,2198,2445,43,2769,720,809,14,2753,728,793,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,7,0,6,2,3,0,19,7,6,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,471,140,121,0,134,41,36,0,291,90,77,0,0,0,0,0,0,0,0,0,50,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,550,534,2,617,163,154,0,1223,334,316,2,0,0,0,0,0,0,0,0,187,52,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5081,1346,1296,12,1560,407,396,4,2970,773,753,12,0,0,0,0,0,0,0,0,495,135,134,0,0,0,0,0,0,0,0,0,0,0,0,0,9449,2405,2369,35,2882,726,716,11,5570,1433,1400,20,0,0,0,0,0,0,0,0,934,240,242,3,0,0,0,0,0,0,0,0,0,0,0,0,14925,3794,3745,53,4552,1158,1144,18,8750,2243,2219,30,0,0,0,0,0,0,0,0,1481,379,378,5,0,0,0,0,0,0,0,0,0,0,0,0
12,1,16,0,6,0,4,0,19,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,78,107,0,96,21,33,0,285,72,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,330,376,6,388,106,113,2,1041,264,304,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,819,848,12,899,257,264,5,2391,668,702,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5421,1453,1519,43,1751,473,482,15,4502,1201,1263,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8901,2305,2394,85,2865,733,772,26,7291,1894,1964,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,12,0,2,0,3,0,22,8,6,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,508,109,121,5,61,13,14,0,246,58,66,3,0,0,0,0,0,0,0,0,66,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1615,483,530,19,201,67,69,2,820,224,256,9,0,0,0,0,0,0,0,0,202,61,63,3,0,0,0,0,0,0,0,0,0,0,0,0,3502,980,1084,39,449,122,139,5,1731,497,535,18,0,0,0,0,0,0,0,0,442,119,141,5,0,0,0,0,0,0,0,0,0,0,0,0,6167,1592,1759,64,801,194,219,9,3039,778,866,30,0,0,0,0,0,0,0,0,802,210,228,8,0,0,0,0,0,0,0,0,0,0,0,0,9541,2419,2744,75,1244,322,361,10,4685,1181,1336,38,0,0,0,0,0,0,0,0,1219,313,354,9,0,0,0,0,0,0,0,0,0,0,0,0
32,5,12,0,2,0,3,0,19,7,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,520,107,122,6,61,14,15,0,248,59,64,3,0,0,0,0,0,0,0,0,69,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,493,535,19,199,66,67,2,805,222,251,9,0,0,0,0,0,0,0,0,203,60,63,3,0,0,0,0,0,0,0,0,0,0,0,0,3561,993,1100,36,445,122,141,4,1718,494,522,18,0,0,0,0,0,0,0,0,441,118,142,5,0,0,0,0,0,0,0,0,0,0,0,0,6240,1617,1777,65,799,198,218,9,3013,780,864,30,0,0,0,0,0,0,0,0,798,210,227,8,0,0,0,0,0,0,0,0,0,0,0,0,9661,2450,2773,76,1248,324,360,10,4671,1175,1327,38,0,0,0,0,0,0,0,0,1216,311,353,9,0,0,0,0,0,0,0,0,0,0,0,0
15,5,17,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,157,187,22,86,28,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,485,580,48,313,89,107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899,1071,1255,93,697,193,225,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6457,1704,1986,127,1136,298,352,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8593,2307,2666,148,1521,409,471,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,5,20,0,3,1,3,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,217,256,16,162,43,45,3,76,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318,859,979,71,644,169,205,17,316,85,101,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7283,1972,2160,133,1486,397,446,27,756,196,225,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078,3352,3401,178,2498,694,716,34,1264,356,356,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17206,4703,4746,221,3570,976,991,45,1764,484,488,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,2,0,0,0,0,0,15,7,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,26,34,0,0,0,0,0,307,80,73,0,0,0,0,0,93,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,145,154,6,0,0,0,0,1033,247,270,8,0,0,0,0,302,71,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,287,333,15,0,0,0,0,1963,473,566,24,0,0,0,0,575,137,162,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,498,549,20,0,0,0,0,2875,754,845,28,0,0,0,0,835,218,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,649,729,20,0,0,0,0,3460,931,1036,28,0,0,0,0,994,268,297,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,14,1,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,113,141,14,114,30,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,329,401,38,382,107,124,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792,767,888,59,792,220,257,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4449,1160,1347,88,1202,317,366,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5713,1532,1772,98,1550,412,481,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,9,1,0,0,0,0,16,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,126,115,6,0,0,0,0,333,94,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,355,467,15,0,0,0,0,1163,316,382,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763,787,965,21,0,0,0,0,2382,667,822,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4498,1308,1432,29,0,0,0,0,3900,1121,1254,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6573,1866,2054,40,0,0,0,0,5778,1621,1789,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,34,0,15,1,8,1,22,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,276,308,11,356,62,70,5,430,91,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5547,1431,1358,35,1447,368,334,14,1676,417,397,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12684,3249,3207,98,3265,822,818,26,3727,967,952,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20971,5557,5608,155,5305,1410,1429,41,6044,1616,1643,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28829,7955,8127,217,7310,2018,2066,51,8360,2303,2368,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8,10,0,1,1,2,0,18,22,7,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,64,49,2,51,23,17,0,253,105,81,4,0,0,0,0,47,22,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,208,215,12,204,70,70,3,1073,359,346,21,0,0,0,0,215,71,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587,455,455,29,522,151,150,10,2658,756,764,48,0,0,0,0,531,154,153,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,718,774,41,941,238,255,13,4649,1198,1291,73,0,0,0,0,925,235,257,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182,1048,1135,56,1397,341,376,19,6960,1760,1928,89,0,0,0,0,1380,346,383,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,2,11,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,547,94,132,22,132,23,35,3,89,12,26,1,0,0,0,0,0,0,0,0,40,3,9,1,59,12,16,3,0,0,0,0,0,0,0,0,1971,495,608,33,466,118,154,8,306,84,97,5,0,0,0,0,0,0,0,0,153,44,54,2,207,49,57,4,0,0,0,0,0,0,0,0,4154,973,1215,79,1034,245,317,20,652,151,191,12,0,0,0,0,0,0,0,0,332,76,102,8,446,102,129,7,0,0,0,0,0,0,0,0,7015,1668,2170,110,1813,434,559,29,1132,267,353,18,0,0,0,0,0,0,0,0,580,135,183,9,704,179,213,10,0,0,0,0,0,0,0,0,10557,2688,3418,138,2839,717,909,37,1739,435,568,21,0,0,0,0,0,0,0,0,908,225,301,11,1001,257,324,12,0,0,0,0,0,0,0,0
10,6,1,0,6,5,0,0,14,10,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,93,71,3,125,44,30,3,269,118,75,1,0,0,0,0,52,23,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,415,309,30,556,193,149,15,1349,422,335,30,0,0,0,0,273,80,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816,839,714,70,1273,395,332,30,3149,929,813,79,0,0,0,0,647,189,164,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754,1365,1274,110,2193,647,597,45,5133,1476,1408,128,0,0,0,0,1039,303,288,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6199,1824,1762,129,2958,874,821,64,6405,1904,1855,130,0,0,0,0,1290,386,373,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,9,0,13,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,115,142,17,131,17,18,6,56,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,488,517,43,440,99,110,9,209,50,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210,1011,1097,56,814,194,215,12,450,107,116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950,1634,1894,91,1348,306,353,19,737,180,209,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10291,2389,2877,165,2070,480,571,29,1086,253,300,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,17,0,5,2,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,212,277,16,176,45,55,4,81,22,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290,863,988,70,649,174,198,18,321,86,104,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7286,1976,2147,134,1499,398,458,28,761,199,226,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,3349,3407,176,2529,706,721,38,1277,358,359,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17213,4700,4739,221,3590,979,995,45,1777,488,494,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,11,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,384,130,144,18,168,49,60,6,0,0,0,0,0,0,0,0,0,0,0,0,62,19,23,2,0,0,0,0,0,0,0,0,0,0,0,0,1419,393,446,37,598,165,181,14,0,0,0,0,0,0,0,0,0,0,0,0,208,56,63,7,0,0,0,0,0,0,0,0,0,0,0,0,3222,852,1003,59,1262,335,398,25,0,0,0,0,0,0,0,0,0,0,0,0,458,119,142,9,0,0,0,0,0,0,0,0,0,0,0,0,5378,1358,1586,80,2043,518,593,32,0,0,0,0,0,0,0,0,0,0,0,0,746,189,215,11,0,0,0,0,0,0,0,0,0,0,0,0,7396,1892,2106,94,2738,703,797,36,0,0,0,0,0,0,0,0,0,0,0,0,969,251,279,13,0,0,0,0,0,0,0,0,0,0,0,0
18,5,6,2,2,1,1,0,25,11,8,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,453,118,117,5,57,17,16,1,315,91,98,4,0,0,0,0,0,0,0,0,47,13,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1475,521,473,22,185,60,53,3,1014,339,298,16,0,0,0,0,0,0,0,0,162,56,50,2,0,0,0,0,0,0,0,0,0,0,0,0,3237,977,910,54,380,107,100,8,2155,626,581,35,0,0,0,0,0,0,0,0,347,104,98,7,0,0,0,0,0,0,0,0,0,0,0,0,6009,1669,1582,104,674,182,177,11,3826,1027,985,65,0,0,0,0,0,0,0,0,661,176,170,11,0,0,0,0,0,0,0,0,0,0,0,0,8966,2404,2298,125,991,264,260,13,5752,1536,1504,78,0,0,0,0,0,0,0,0,937,252,246,12,0,0,0,0,0,0,0,0,0,0,0,0
17,7,13,0,12,1,9,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,181,206,33,194,56,67,10,44,15,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,626,764,57,707,193,232,18,170,46,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5562,1443,1607,95,1653,438,489,28,428,106,119,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9567,2542,2704,139,2788,748,800,40,730,195,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13503,3720,3772,161,3929,1079,1100,48,1019,280,277,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,5,0,3,0,1,0,10,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,108,86,0,81,29,27,0,288,101,72,5,0,0,0,0,26,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,330,291,33,304,83,75,8,1137,334,303,30,0,0,0,0,109,36,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,758,755,89,676,192,187,22,2571,728,717,86,0,0,0,0,265,77,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4217,1240,1308,117,987,291,308,26,4071,1186,1253,116,0,0,0,0,436,122,134,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4848,1439,1535,117,1082,320,344,26,4825,1430,1520,117,0,0,0,0,539,160,167,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,12,0,0,0,0,0,15,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,208,177,0,0,0,0,0,441,171,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,821,748,0,0,0,0,0,2004,668,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,1703,1745,16,0,0,0,0,4834,1397,1425,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10201,2732,2861,62,0,0,0,0,8387,2247,2369,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15159,3994,4295,121,0,0,0,0,12366,3278,3511,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,4,0,3,1,1,0,15,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,126,96,3,90,32,27,0,309,114,76,4,0,0,0,0,26,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,343,311,39,317,86,78,10,1205,359,325,34,0,0,0,0,120,38,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778,790,787,94,691,197,197,24,2661,763,746,89,0,0,0,0,278,80,78,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4414,1294,1351,139,1040,309,322,32,4259,1244,1301,142,0,0,0,0,459,130,139,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5290,1583,1710,160,1201,361,392,36,5313,1591,1687,158,0,0,0,0,594,176,183,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,8,23,0,3,2,3,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,990,237,279,19,166,46,45,5,76,23,21,3,0,0,0,0,0,0,0,0,0,0,0,0,66,15,22,0,0,0,0,0,0,0,0,0,3569,927,1070,80,655,171,204,16,324,87,106,9,0,0,0,0,0,0,0,0,0,0,0,0,218,56,66,7,0,0,0,0,0,0,0,0,7824,2121,2330,139,1526,406,460,27,763,200,230,13,0,0,0,0,0,0,0,0,0,0,0,0,496,130,146,9,0,0,0,0,0,0,0,0,12952,3592,3667,188,2539,708,725,36,1283,360,367,17,0,0,0,0,0,0,0,0,0,0,0,0,817,217,226,12,0,0,0,0,0,0,0,0,18342,5030,5076,236,3594,982,1004,45,1789,493,499,23,0,0,0,0,0,0,0,0,0,0,0,0,1094,300,312,14,0,0,0,0,0,0,0,0
17,8,12,1,15,4,9,0,13,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,173,154,17,283,73,90,7,204,75,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,600,612,25,1023,292,295,12,831,252,248,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4879,1391,1481,31,2336,683,707,15,2027,546,598,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8644,2368,2483,52,4000,1110,1163,23,3720,1002,1069,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13236,3642,3721,69,6170,1688,1721,36,5669,1559,1595,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,8,0,16,3,2,0,29,10,13,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,108,146,0,208,43,57,0,377,94,131,0,0,0,0,0,46,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,498,529,4,722,192,208,3,1447,366,423,4,0,0,0,0,166,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203,1082,1159,33,1662,414,460,16,3191,832,900,16,0,0,0,0,360,97,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7254,1772,1925,61,2944,728,779,24,5343,1307,1455,43,0,0,0,0,595,148,166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10807,2624,2902,83,4258,1029,1160,32,8098,1998,2200,63,0,0,0,0,930,229,251,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,4,0,0,0,0,0,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,160,117,0,0,0,0,0,271,70,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818,480,505,0,0,0,0,0,950,241,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882,1093,1114,6,0,0,0,0,1992,548,572,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5730,1708,1667,10,0,0,0,0,2913,888,848,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895,2158,2036,19,0,0,0,0,3459,1086,1015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4,0,0,0,0,0,25,13,6,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,36,40,1,0,0,0,0,330,103,109,2,0,0,0,0,51,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,120,126,2,0,0,0,0,1173,330,346,5,0,0,0,0,184,50,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,240,247,4,0,0,0,0,2545,663,683,14,0,0,0,0,409,107,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,418,425,7,0,0,0,0,4443,1157,1190,20,0,0,0,0,700,178,189,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,623,638,11,0,0,0,0,6428,1724,1784,32,0,0,0,0,1014,270,278,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
