X1_estat,X2_hb,X3_vdw,X4_dsolv,X5_tors,Y1_AD4Score
-0.0522,-0.3365,-4.9145,1.0913,0.2983,-3.9137
-0.0363,-0.4186,-7.0295,1.9204,0.8949,-4.6691
-0.9055,-0.8443,-4.6571,1.6853,0.5966,-4.125
-0.0436,-1.2731,-8.51,2.5553,1.7898,-5.4815
0.0909,-2.6957,-16.0655,6.6775,7.1592,-4.8336
-1.1742,-1.4444,-12.4309,4.612,5.6677,-4.7698
-1.3001,-1.6211,-11.9772,4.8573,5.6677,-4.3734
-2.5035,-2.6768,-13.5679,6.8223,5.6677,-6.2582
-1.5485,-2.8711,-9.1802,4.668,3.8779,-5.0539
-0.254,-1.455,-11.8701,3.9191,4.1762,-5.4838
-0.0638,-1.1499,-16.3041,4.4704,4.4745,-8.5729
-0.3236,-1.0834,-2.9581,1.0363,0.8949,-2.4339
-0.1501,-1.1043,-6.7774,1.4848,0,-6.547
-0.1936,-1.4104,-11.07,3.5363,2.6847,-6.453
-1.2873,-0.6231,-7.4875,4.1259,2.0881,-3.184
-1.0809,-1.0484,-7.7537,4.5363,2.0881,-3.2587
-0.4649,-2.4523,-7.9927,4.8813,2.0881,-3.9405
-0.9048,-0.5998,-12.2512,4.3092,2.0881,-7.3585
-0.1208,-0.3495,-10.1121,2.1967,1.4915,-6.8942
0.0352,-0.0254,-8.2381,0.6334,4.4745,-3.1204
-0.0932,-0.5967,-11.4626,3.5025,2.3864,-6.2636
1.5381,-0.4323,-11.7368,2.8243,1.4915,-6.3152
0.8901,-0.791,-10.8204,2.7062,1.4915,-6.5237
1.1809,-0.9321,-5.9547,1.9309,1.1932,-2.5818
0.2183,-0.4003,-6.0104,1.8524,0.8949,-3.445
0.7428,-0.0911,-4.1594,0.9568,0.5966,-1.9544
-0.0324,-0.5552,-6.5141,1.3647,0.2983,-5.4387
-0.9847,-0.7563,-15.3698,3.3529,4.4745,-9.2833
-0.0446,-0.4779,-7.6411,1.5813,0.5966,-5.9858
-2.6267,-1.8166,-8.9746,4.2591,4.1762,-4.9825
-2.5232,-2.05,-10.6669,5.696,5.3694,-4.1747
-2.4567,-1.737,-11.1966,5.3548,5.6677,-4.3677
-0.2137,-1.9856,-5.3093,2.2691,1.7898,-3.4497
-0.5603,-2.2689,-11.6369,5.5945,5.0711,-3.8005
-0.7302,-3.0388,-17.6076,9.3208,10.1422,-1.9135
0.0377,-1.4506,-5.247,2.373,1.4915,-2.7953
0.2326,-0.9255,-5.8507,2.5578,1.4915,-2.4942
-0.2592,-0.3674,-9.06,2.6532,2.3864,-4.6469
-0.1807,-1.3385,-9.4019,4.6752,2.983,-3.2629
-0.0394,-1.4133,-9.1858,4.745,2.6847,-3.2088
0.3744,-2.6552,-7.9928,4.9409,2.6847,-2.6479
-0.756,-1.4871,-4.8309,2.5515,1.4915,-3.0311
0.0629,-1.1789,-5.4872,2.8164,1.7898,-1.997
0.0101,-0.4392,-9.9444,2.7168,2.3864,-5.2702
-0.0642,-0.7797,-8.0821,3.8707,2.0881,-2.9672
0.1971,-0.8249,-7.1044,3.2112,1.7898,-2.7312
0.8135,-1.5632,-8.597,4.2804,2.0881,-2.9783
-1.9675,-0.9072,-15.7007,4.4978,4.4745,-9.603
-1.2028,-2.9909,-20.3755,7.8602,9.2473,-7.4616
-0.4717,-1.5661,-16.2675,4.5105,5.966,-7.8288
-0.4389,-1.5495,-10.0883,4.7478,2.6847,-4.6442
-0.2412,-2.1972,-10.4542,4.7195,2.6847,-5.4884
-0.5779,-1.9696,-9.9982,4.7417,2.6847,-5.1193
0.592,-1.105,-3.9538,1.8517,0.5966,-2.0185
0.004,-0.9923,-5.5353,1.0139,0.8949,-4.6147
-0.0051,-0.9949,-5.5185,1.0122,0.8949,-4.6114
0.0638,-0.7976,-6.8115,1.9397,0.8949,-4.7106
-0.9686,-0.5434,-9.1398,3.5264,1.1932,-5.9322
-1.4759,-1.1815,-5.2695,1.807,0.2983,-5.8216
0.1199,-0.3695,-8.3638,2.3832,0.8949,-5.3353
-0.1897,-0.3423,-17.2671,4.7611,2.983,-10.0551
0.1568,-0.3444,-9.8896,2.9112,1.1932,-5.9728
-0.0256,-0.3586,-9.1385,2.2961,2.0881,-5.1386
-0.2058,-1.5846,-9.1505,1.8936,2.0881,-6.9592
-0.3517,-1.4605,-14.0825,3.7547,3.2813,-8.8587
0.0555,-0.8645,-3.6756,1.1643,0.2983,-3.022
0.2455,-0.0082,-8.4835,2.242,1.1932,-4.811
1.0671,-0.4556,-8.3341,3.7119,1.7898,-2.2208
-0.3485,-0.1304,-7.3141,2.1527,1.1932,-4.4471
-0.7009,-0.8073,-11.5652,2.3661,2.3864,-8.3209
-1.6228,-1.715,-16.3867,4.5596,2.6847,-12.4803
-0.0215,-1.5416,-15.8155,7.7329,7.1592,-2.4865
-2.1807,-2.2319,-22.1362,9.1029,9.5456,-7.9003
-1.8706,-1.5204,-17.5727,6.7341,7.4575,-6.7721
0.2875,-0.931,-9.2643,2.7823,0.8949,-6.2306
0.2666,-0.4375,-7.9182,2.816,0.5966,-4.6765
-0.422,-0.0424,-7.8098,2.0976,0.2983,-5.8784
0.8505,-1.2349,-8.0565,2.5841,1.1932,-4.6636
0.6499,-0.7838,-15.6591,5.4476,4.7728,-5.5726
0.2702,-1.2409,-20.1138,6.272,4.7728,-10.0396
-1.8031,-2.9183,-14.8148,4.6059,5.6677,-9.2626
-0.4003,-2.1528,-18.5175,6.259,7.7558,-7.0559
0.3124,-1.1183,-15.2943,5.2767,7.1592,-3.6643
-0.1114,-0.6389,-17.141,4.4227,5.0711,-8.3976
-0.0819,-0.3273,-13.4552,4.1614,4.4745,-5.2284
-0.1807,-1.6931,-12.1671,4.1335,2.983,-6.9245
0.026,-0.7765,-8.0221,3.9166,1.4915,-3.3645
-0.1001,-0.1191,-7.9554,3.7461,1.4915,-2.937
0.2914,-1.3008,-8.1517,3.8161,1.4915,-3.8535
-1.2788,-1.3572,-4.6407,1.6416,1.4915,-4.1436
0.4199,-0.3937,-14.3604,4.6654,3.8779,-5.791
0.7723,-2.3622,-13.9457,4.3622,4.1762,-6.9972
-0.0734,-1.1298,-7.1846,3.7904,2.0881,-2.5093
-0.3768,-0.7352,-8.149,4.1543,2.3864,-2.7203
-0.0683,-0.6755,-6.7199,3.1945,1.7898,-2.4794
2.5229,-1.1239,-6.8384,3.9869,2.0881,0.6356
0.9583,-2.312,-6.1558,3.8133,1.7898,-1.9064
0.3961,-1.279,-6.7163,4.178,1.7898,-1.6313
0.447,-0.0927,-5.3392,1.4495,1.1932,-2.3421
0.1064,-0.8623,-13.5168,4.1057,3.5796,-6.5874
1.9333,-1.146,-13.5739,4.5879,4.4745,-3.7242
-1.4512,-0.3177,-7.1945,2.0872,1.1932,-5.6831
0.1598,-2.0491,-11.8907,6.6361,3.2813,-3.8628
-1.345,-0.9936,-9.6368,3.739,1.4915,-6.7449
-0.086,-1.0705,-7.229,2.0148,0.2983,-6.0723
-0.89,-0.744,-13.1286,4.8175,1.7898,-8.1553
0.1683,-0.8513,-12.5134,3.9206,2.6847,-6.5911
-0.0613,-1.0991,-8.9072,2.9125,1.7898,-5.3654
0.0238,-0.6224,-10.4581,3.3715,1.1932,-6.4919
-0.1545,-0.2716,-11.6559,4.2004,0.8949,-6.9867
-0.2794,-1.4371,-11.1051,5.2093,2.983,-4.6293
-0.9539,-0.5659,-7.2686,2.3606,0.8949,-5.5329
0.047,-0.6296,-10.8465,2.6015,2.0881,-6.7395
-1.3182,-1.6737,-5.0183,2.2475,0.5966,-5.1661
-0.589,-1.1956,-5.1838,2.6018,0.2983,-4.0683
0.0173,-0.0872,-7.3152,2.6998,0.5966,-4.0887
-0.1231,-0.9578,-4.026,1.8825,0,-3.2244
-0.325,-1.6702,-9.0521,4.4626,2.0881,-4.4966
-0.0305,-0.7934,-6.8329,3.8893,1.4915,-2.2761
-0.0934,-1.179,-5.9123,2.4858,1.1932,-3.5058
-0.3936,-1.5326,-7.3994,3.078,1.1932,-5.0545
-0.0956,-1.2167,-5.948,2.4807,1.1932,-3.5863
0.2077,-0.178,-11.2659,2.85,1.1932,-7.193
0.2688,-0.2543,-11.5794,2.8647,1.1932,-7.5071
0.2824,-0.0088,-10.1843,1.9665,1.1932,-6.7511
1.0245,-0.5956,-7.5152,1.7656,0.8949,-4.4259
1.4226,-1.8166,-10.492,4.7546,2.6847,-3.4467
1.4884,-1.2667,-13.1691,4.801,3.5796,-4.5669
-0.0428,-0.7712,-4.3718,1.252,0.5966,-3.3373
0.0387,-0.7787,-9.9278,3.7547,1.7898,-5.1232
-0.3359,-1.2316,-12.1108,4.4385,2.3864,-6.8534
0.2972,-0.2026,-6.5524,1.8431,1.1932,-3.4214
0.0069,-0.1046,-6.8792,1.7619,1.1932,-4.0218
-0.528,-0.5829,-12.5365,3.5764,2.6847,-7.3863
-1.2613,-1.0902,-3.9429,1.6986,0.8949,-3.7008
-0.147,-0.7428,-7.5721,1.9309,0.8949,-5.636
-0.1191,-0.5175,-12.7353,2.5757,2.0881,-8.7081
-0.2639,-0.8451,-10.0638,3.3479,2.0881,-5.7369
0.0644,-0.1473,-13.6796,3.4411,1.7898,-8.5316
-0.2675,-0.7264,-12.9311,4.5715,2.0881,-7.2654
-0.0509,-0.7168,-11.5119,2.6774,2.6847,-6.9175
-1.6083,-1.6958,-12.1917,4.9116,5.966,-4.6182
1.3805,-0.1394,-15.4875,4.6224,5.3694,-4.2545
0.1005,-0.7469,-9.8571,4.0482,1.4915,-4.9638
0.9162,-0.9139,-10.8527,4.828,2.983,-3.0394
1.3196,-2.1874,-16.1785,7.3292,3.5796,-6.1375
1.052,-1.245,-9.321,4.4644,1.7898,-3.2598
-0.5244,-1.808,-10.0438,5.2667,1.7898,-5.3197
0.2537,-0.5555,-8.7232,4.3171,1.7898,-2.918
0.1289,-0.699,-5.1144,3.0787,1.4915,-1.1143
0.1453,-0.6199,-4.3763,2.7707,0.8949,-1.1853
-0.4181,-1.0781,-4.8249,2.7149,1.1932,-2.413
-0.0902,-0.9496,-4.3719,0.8484,0.5966,-3.9667
-0.1016,-0.8277,-4.3829,1.2565,0.5966,-3.4592
-0.0335,-0.0642,-13.6613,2.7879,1.1932,-9.7778
-1.8226,-1.0062,-5.6026,0.9155,1.4915,-6.0244
-0.2187,-1.2906,-12.4096,4.1468,3.2813,-6.4908
0.009,-0.8516,-10.299,3.5763,1.4915,-6.0737
-0.0867,-0.7492,-4.2875,1.9969,0.2983,-2.8282
-0.1315,-0.7909,-7.9038,3.4331,1.4915,-3.9016
0.0712,-0.6591,-8.9753,3.0056,1.7898,-4.7678
0.123,-0.6083,-13.6011,4.1033,3.5796,-6.4035
-1.0657,-0.9667,-12.6601,4.0324,3.2813,-7.3788
-1.5598,-1.3557,-12.0665,4.0354,4.1762,-6.7703
-0.3038,-1.7576,-7.9175,3.4493,1.4915,-5.038
-0.3668,-1.424,-7.7341,3.8106,1.4915,-4.2228
-0.2315,-1.4034,-8.1874,3.9342,1.7898,-4.0983
0.9885,-0.612,-5.6147,1.4909,0.8949,-2.8524
0.5227,-0.9238,-4.9601,1.4551,0.5966,-3.3094
0.7859,-0.8195,-5.5699,1.907,0.5966,-3.0999
-1.6944,-4.5241,-20.7074,9.2717,8.949,-8.7053
0.0095,-0.1484,-9.9921,2.673,1.7898,-5.6682
-0.3251,-0.9734,-8.8026,2.6294,0.8949,-6.5767
0.0881,-0.523,-8.552,2.3877,1.7898,-4.8094
-0.7516,-1.7704,-13.6604,6.9835,5.6677,-3.5311
-1.2909,-1.3735,-12.5518,4.8736,4.1762,-6.1665
-0.2736,-0.6899,-7.6044,2.239,1.1932,-5.1357
-0.103,-0.4359,-7.8819,1.9836,1.1932,-5.2441
-0.7566,-1.475,-9.8698,2.755,1.7898,-7.5566
-0.637,-2.7258,-8.1747,3.2353,2.6847,-5.6175
-0.4135,-1.2607,-9.5778,3.2358,2.0881,-5.9281
1.445,-1.0785,-9.283,2.8676,2.0881,-3.9607
-0.0439,-0.97,-14.2566,5.9322,2.6847,-6.6537
0.4069,-1.4874,-12.5042,6.2564,3.2813,-4.0471
-0.1679,-1.1499,-13.6283,5.7864,2.983,-6.1766
-0.5575,-2.0096,-18.6341,8.3425,7.7558,-5.1028
0.1112,-1.2226,-7.2116,2.3645,1.4915,-4.4671
0.0261,-0.9723,-7.0943,2.2449,1.4915,-4.3042
-0.1021,-1.3643,-8.9809,3.9555,1.7898,-4.702
-0.453,-2.2242,-10.1738,5.7037,2.6847,-4.4626
1.4778,-3.318,-16.4763,8.3421,4.7728,-5.2017
-0.3086,-1.2151,-10.3303,5.7077,2.3864,-3.76
1.2294,-1.3587,-9.7604,5.414,2.0881,-2.3877
1.3662,-3.1902,-20.1056,10.5681,6.2643,-5.0973
-0.3072,-0.6518,-9.5977,1.2342,2.3864,-6.9361
-0.0432,-0.1343,-5.4331,0.6445,0.2983,-4.6678
-0.0933,-0.2241,-7.6417,1.9739,0.8949,-5.0904
0.8292,-0.0279,-5.1621,1.3265,0.5966,-2.4378
-0.0163,-0.0474,-9.3723,2.7035,1.7898,-4.9426
-1.9837,-2.7272,-18.1231,6.4773,7.1592,-9.1975
0.7935,-1.4689,-15.2869,5.1429,5.6677,-5.1516
0.337,-2.3415,-14.4456,4.9177,5.6677,-5.8647
0.9076,-0.7622,-16.825,7.3322,5.6677,-3.6796
-0.9201,-2.3517,-9.3094,4.938,3.8779,-3.7653
-0.2629,-1.4569,-12.6082,3.9195,4.1762,-6.2322
-0.0784,-1.3113,-15.141,4.3269,4.4745,-7.7293
-0.0209,-0.8145,-3.795,0.9307,0.8949,-2.8048
-0.1465,-0.1958,-8.9311,2.4286,0,-6.8448
-0.0193,-1.0725,-11.3777,3.4038,2.6847,-6.381
0.3163,-1.9778,-8.4854,4.6764,2.0881,-3.3824
-1.4143,-2.109,-7.6179,4.6725,2.0881,-4.3806
-0.4961,-0.8233,-8.6755,4.6649,2.0881,-3.2419
-0.6077,-1.4151,-9.6488,3.169,2.0881,-6.4145
0.0173,-0.2063,-8.1197,1.7765,1.4915,-5.0407
-0.4964,-0.438,-8.3974,0.955,4.4745,-3.9023
0.514,-0.0077,-9.7481,2.5612,2.3864,-4.2942
-0.0085,-0.1242,-9.1371,2.2771,1.4915,-5.5012
0.5941,-0.1849,-9.0518,1.5875,1.4915,-5.5635
-0.652,-0.9421,-5.8908,2.118,1.1932,-4.1738
-0.6912,-1.3099,-6.1524,1.9678,0.8949,-5.2909
0.0065,-0.0037,-4.2047,0.8202,0.5966,-2.785
-1.1343,-0.461,-7.1598,2.339,0.2983,-6.1177
-0.908,-0.3974,-10.7388,2.2427,4.4745,-5.3271
0.0047,-0.2402,-6.7595,0.8783,0.5966,-5.5202
-2.258,-2.0012,-8.6594,3.714,4.1762,-5.0284
-0.7355,-1.0551,-10.0906,4.3126,5.3694,-2.1991
-1.4402,-2.0264,-8.9813,4.0608,5.6677,-2.7194
0.2196,-0.4709,-5.2763,2.3175,1.7898,-1.4204
0.2539,-0.7511,-10.6884,4.6115,5.0711,-1.5029
-0.0839,-2.3088,-17.9127,8.4089,10.1422,-1.7542
0.0409,-1.238,-4.9875,2.4375,1.4915,-2.2556
0.1242,-0.4289,-6.1218,2.6807,1.4915,-2.2543
-0.0103,-0.2032,-8.9228,2.7705,2.3864,-3.9794
0.4724,-0.2821,-7.2683,3.6627,2.983,-0.4323
-1.5371,-2.0014,-8.1246,4.1175,2.6847,-4.8609
-1.9407,-1.8577,-8.7118,4.0658,2.6847,-5.7597
-0.4445,-1.1449,-4.4013,2.6017,1.4915,-1.8974
-0.09,-1.6646,-6.1563,2.7722,1.7898,-3.3488
0.2942,-0.0968,-7.5231,2.5049,2.3864,-2.4343
-0.5815,-0.5092,-9.6535,3.1802,2.0881,-5.4759
-1.2313,-1.2977,-6.762,3.6269,1.7898,-3.8743
0.685,-0.3798,-6.4678,2.9969,2.0881,-1.0776
-1.56,-1.763,-15.2361,2.8227,4.4745,-11.2619
-2.0287,-3.4,-21.5378,7.3902,9.2473,-10.329
0.1173,-0.7573,-12.0549,2.5025,5.966,-4.2264
0.5679,-1.0339,-9.5611,3.9281,2.3864,-3.7126
0.2234,-1.7307,-8.6498,3.8172,2.6847,-3.6552
0.4427,-1.0616,-8.6727,3.5145,2.6847,-3.0924
1.0554,-0.0397,-3.2573,1.826,0.5966,0.181
-1.2359,-1.2781,-5.6794,1.0696,0.8949,-6.2289
-1.1362,-0.9939,-5.6447,1.043,0.8949,-5.8369
-0.0776,-0.6389,-7.0523,1.7032,0.8949,-5.1707
-0.5231,-0.3331,-7.9495,3.2162,1.1932,-4.3963
0.0563,-0.0211,-5.8191,1.7937,0.2983,-3.6919
0.0325,-0.0104,-7.03,0.9739,0.8949,-5.1391
-0.2036,-0.0285,-13.8099,3.4707,2.983,-7.5883
0.0107,-0.2393,-8.4506,1.5401,1.1932,-5.9458
-0.0901,-0.4217,-7.9714,2.3784,2.0881,-4.0167
0.0725,-0.1279,-7.6251,1.667,2.0881,-3.9254
0.0313,-0.4767,-12.8264,2.9073,3.2813,-7.0831
0.2266,-0.0055,-4.0751,1.0446,0.2983,-2.511
0.9157,-0.1358,-6.3841,2.0025,1.1932,-2.4085
0.8449,-1.0969,-7.3526,3.2444,1.7898,-2.5704
-1.1512,-0.6096,-6.0902,1.9478,1.1932,-4.71
-0.6267,-0.61,-10.812,1.6365,2.3864,-8.0258
-0.1239,-0.0744,-12.1581,3.2185,2.6847,-6.4532
-0.4424,-3.3034,-16.6594,8.0282,7.1592,-5.2177
-1.1391,-2.0024,-21.3274,8.5016,9.5456,-6.4217
-2.508,-4.7186,-20.1208,6.7368,7.4575,-13.1531
0.6898,-1.1966,-7.255,2.1762,0.8949,-4.6907
-1.1054,-0.5679,-8.6067,2.1794,0.5966,-7.5041
-0.1324,-0.1765,-6.2891,1.0537,0.2983,-5.246
-0.7017,-1.1726,-6.8763,2.2163,1.1932,-5.3411
-0.3931,-1.0458,-13.4404,4.8638,4.7728,-5.2427
-0.3504,-1.8141,-16.507,4.187,4.7728,-9.7118
-0.5299,-1.7151,-12.8185,3.2423,5.6677,-6.1534
-0.444,-2.0991,-17.8562,5.0401,7.7558,-7.6034
-1.0658,-1.3033,-16.3894,3.872,7.1592,-7.7272
0.1013,-0.3509,-14.0116,3.283,5.0711,-5.9071
0.0141,-0.7131,-10.9988,2.5132,4.4745,-4.7102
0.3512,-0.0763,-11.5784,3.2417,2.983,-5.0788
-0.0396,-1.2393,-7.6338,3.9016,1.4915,-3.5197
0.3663,-1.1607,-7.8184,3.8397,1.4915,-3.2815
0.291,-0.8667,-7.5526,3.8078,1.4915,-2.8291
-0.7771,-1.2672,-4.8526,2.1082,1.4915,-3.2973
0.3991,-0.0616,-10.7961,3.2607,3.8779,-3.32
1.0136,-0.5003,-11.0399,3.0479,4.1762,-3.3025
-0.6776,-0.9647,-7.0497,3.7723,2.0881,-2.8316
0.236,-1.3954,-7.68,4.0924,2.3864,-2.3606
-0.2313,-1.7746,-5.7371,2.4724,1.7898,-3.4808
0.53,-0.5681,-5.3003,3.2995,2.0881,0.0493
0.8707,-0.6484,-5.5151,3.3019,1.7898,-0.2011
1.6593,-0.462,-5.4976,3.3306,1.7898,0.8201
-0.2554,-0.4688,-5.1645,1.287,1.1932,-3.4084
0.7334,-0.2832,-10.4729,3.3059,3.5796,-3.1373
0.6144,-0.5796,-12.4919,3.5919,4.4745,-4.3907
-0.3691,-0.2028,-7.0996,2.3691,1.1932,-4.1093
1.236,-1.5009,-10.9422,6.2919,3.2813,-1.6339
0.4264,-0.2924,-8.0565,2.6695,1.4915,-3.7615
-0.008,-0.3378,-5.7587,1.89,0.5966,-3.6179
-0.3102,-1.1766,-9.7067,3.4414,1.7898,-5.9625
-0.0351,-0.555,-10.5592,2.6301,2.6847,-5.8345
-0.2076,-0.9636,-7.5318,2.1884,1.1932,-5.3214
-0.0026,-0.3946,-7.7674,2.1171,1.7898,-4.2578
-0.1153,-0.1831,-10.3703,2.8513,0.8949,-6.9225
1.032,-0.1791,-9.5392,4.7969,2.983,-0.9063
-0.0528,-1.4894,-7.4384,2.8429,0.8949,-5.2428
-0.0944,-0.4699,-9.8182,1.477,2.0881,-6.8174
0.0626,-0.0043,-4.8154,1.739,0.5966,-2.4216
-0.8271,-1.5488,-3.1691,1.9609,0.2983,-3.2859
0.6145,-0.0275,-7.3446,1.6369,0.5966,-4.5242
-0.1339,-0.7094,-4.2303,1.9987,0,-3.0749
0.6043,-1.1364,-8.2439,3.6772,2.0881,-3.0106
0.1386,-0.2856,-6.3511,3.3899,1.4915,-1.6167
-0.6434,-1.364,-6.5151,2.6196,1.1932,-4.7097
-0.1458,-0.7205,-6.0748,2.72,1.1932,-3.028
-1.6314,-1.5593,-6.1091,2.5533,1.1932,-5.5534
0.4325,-0.2549,-8.9759,1.5245,1.1932,-6.0807
0.3512,-0.0868,-9.4766,1.4641,1.1932,-6.555
0.7825,-2e-04,-10.669,0.9919,1.1932,-7.7016
-0.5734,-1.12,-6.7611,1.3988,0.8949,-6.1607
1.5377,-0.0396,-8.9623,3.4748,2.6847,-1.3047
2.0753,-0.3048,-10.7382,4.2253,3.5796,-1.1628
0.0394,-0.3084,-4.7702,1.2232,0.5966,-3.2193
-0.1107,-0.8071,-10.0232,3.2625,1.7898,-5.8887
-0.3992,-0.6642,-10.7019,3.6972,2.3864,-5.6818
-0.1522,-0.3561,-6.7981,1.6636,1.1932,-4.4495
0.1998,-0.4036,-6.9089,1.5051,1.1932,-4.4143
-0.1707,-0.1173,-10.4979,1.8633,2.6847,-6.2379
-0.2425,-0.1734,-4.6557,1.9546,0.8949,-2.2221
0.114,-0.4826,-6.5971,1.2756,0.8949,-4.7952
-0.0461,-0.0462,-10.0055,1.9677,2.0881,-6.042
-0.5354,-1.2772,-8.0701,2.7494,2.0881,-5.0451
-0.1049,-0.9355,-9.9122,2.838,1.7898,-6.325
-0.0731,-0.1346,-11.1522,2.9479,2.3864,-6.0255
-0.5066,-1.6557,-9.8733,1.8435,2.6847,-7.5074
-0.7378,-1.3773,-11.3427,3.9119,5.966,-3.58
-0.2799,-0.1742,-13.9378,2.9742,5.3694,-6.0484
-0.0637,-0.9984,-8.6927,3.4306,1.4915,-4.8327
0.2722,-0.3876,-9.2774,3.7926,2.983,-2.6172
0.7515,-1.3784,-12.7814,5.1216,2.983,-5.3036
0.6441,-1.0518,-7.3752,3.8934,1.7898,-2.0997
0.3908,-0.3844,-7.6615,4.0143,1.7898,-1.8511
0.6184,-1.2482,-7.8304,4.1987,1.7898,-2.4717
0.2615,-0.9865,-5.2945,3.0075,1.4915,-1.5204
-0.5049,-0.93,-3.8506,2.4844,0.8949,-1.9062
0.9702,-0.773,-4.3237,2.6038,1.1932,-0.3295
0.007,-0.7808,-5.1447,1.3709,0.5966,-3.951
-0.0088,-0.3078,-4.8111,1.235,0.5966,-3.2962
-0.1536,-0.4135,-11.8475,1.9041,1.1932,-9.3174
-0.3877,-0.619,-5.4635,0.9147,1.4915,-4.064
0.0524,-0.63,-9.7374,2.7916,3.2813,-4.2421
-0.1028,-0.7399,-9.5313,2.4117,1.4915,-6.4707
-0.0093,-0.2031,-5.4307,2.212,0,-3.4312
-0.0409,-1.0075,-7.5468,2.7294,1.7898,-4.0761
-0.2346,-1.7477,-7.4408,2.7003,1.7898,-4.933
-0.2281,-0.4445,-9.8443,2.2255,3.5796,-4.7118
-0.0362,-0.5627,-9.5395,3.0941,3.2813,-3.763
0.083,-0.5217,-10.3991,3.1417,4.1762,-3.5199
0.3819,-0.1171,-6.4959,2.9254,1.7898,-1.5158
0.3245,-0.5395,-6.6035,3.3207,1.4915,-2.0062
-0.3709,-1.7714,-6.5236,3.3748,1.7898,-3.5013
-0.535,-0.7626,-5.4093,1.5514,0.8949,-4.2606
-0.0177,-0.2408,-5.0546,1.5546,0.5966,-3.1619
-1.2748,-1.4898,-4.9048,1.983,0.5966,-5.0897
-1.4531,-2.3515,-19.7655,7.3792,8.949,-7.2418
-1.8115,-1.3919,-10.6748,2.8377,1.7898,-9.2507
0.0748,-0.4661,-8.7117,2.6393,0.8949,-5.5687
-1.116,-0.4294,-8.4365,1.2241,1.7898,-6.968
0.9122,-0.5657,-13.3674,4.7963,5.6677,-2.5569
0.4085,-0.9124,-10.053,3.5302,4.1762,-2.8504
-0.0621,-1.0448,-7.4804,1.1096,1.1932,-6.2845
-0.169,-0.6484,-8.5869,1.1696,1.1932,-7.0415
-0.2226,-0.1608,-9.8424,2.2767,1.7898,-6.1592
0.0157,-1.3341,-7.5058,2.91,2.6847,-3.2294
0.8479,-0.2134,-8.7732,2.3541,2.0881,-3.6965
-0.992,-1.4237,-9.0821,2.6123,2.0881,-6.7975
0.1598,-1.1085,-12.3962,5.3637,2.6847,-5.2966
1.1702,-1.1874,-11.5025,4.8742,2.983,-3.6626
0.4017,-0.6647,-12.5544,5.1234,2.983,-4.7111
-1.0997,-1.7237,-17.6543,6.5601,7.7558,-6.1618
0.3938,-0.4287,-6.0656,2.16,1.4915,-2.449
0.6008,-0.6984,-6.1368,2.2752,1.4915,-2.4677
0.0956,-0.1467,-7.5801,3.2092,1.7898,-2.6322
0.2888,-1.57,-8.589,4.9122,2.6847,-2.2734
1.5806,-1.4525,-14.9244,7.477,4.7728,-2.5465
0.1699,-1.4102,-8.5699,4.9518,2.3864,-2.472
0.7603,-0.228,-8.5548,4.5795,2.0881,-1.3549
1.6551,-2.1362,-16.4387,8.8458,6.5626,-1.5114
0.9428,0,-7.911,0.8066,2.3864,-3.7753
-0.0383,-0.066,-6.392,0.2988,0.2983,-5.8991
-0.0026,-0.0695,-6.7716,1.6043,0.8949,-4.3445
-0.0556,-0.271,-5.7907,1.3548,0.5966,-4.1659
-0.0272,-0.4325,-7.7467,1.7795,1.7898,-4.6371
-1.4566,-2.0684,-16.392,4.8591,7.1592,-7.8987
0.8829,-0.5012,-11.5715,3.4453,5.6677,-2.0767
-0.0571,-2.2276,-12.5043,4.0608,5.6677,-5.0606
1.0583,-0.3838,-13.1945,5.1077,5.6677,-1.7446
0.5598,-0.6144,-7.9254,4.21,3.8779,0.1079
-0.0143,-0.4967,-11.8185,2.814,4.1762,-5.3393
0.0755,-0.0165,-14.8425,2.9373,4.4745,-7.3717
0.0133,-0.2952,-3.3262,0.6759,0.8949,-2.0373
0.1255,-0.3068,-7.5692,1.3912,0,-6.3593
-0.1262,-0.8725,-11.2329,2.0894,2.6847,-7.4574
0.7156,-0.8521,-6.4969,3.4543,2.0881,-1.0909
-0.0157,-1.1728,-6.6429,4.2169,2.0881,-1.5263
-0.6493,-1.2989,-7.7719,4.4316,2.0881,-3.2003
-0.8236,-0.8845,-11.0908,2.4025,2.0881,-8.3083
-0.0144,-0.009,-9.5829,1.1225,1.4915,-6.9923
-0.3961,-0.1249,-8.9506,0.1058,4.4745,-4.8914
-0.2038,-0.0088,-12.0644,2.9388,2.3864,-6.9518
-0.0232,-0.113,-9.9484,1.7463,1.4915,-6.8468
-0.1894,-0.529,-10.001,1.8335,1.4915,-7.3945
-0.2343,-0.3851,-6.2545,1.8513,1.1932,-3.8294
-0.7848,-0.6706,-6.0248,1.4059,0.8949,-5.1793
-0.5815,-0.6407,-4.6629,0.8628,0.5966,-4.4257
0.4967,-0.3745,-5.5199,1.517,0.2983,-3.5824
0.0665,-0.673,-13.8202,2.0601,4.4745,-7.892
0.0099,-0.0054,-8.0042,0.8089,0.5966,-6.5943
0.7417,-0.2132,-8.7837,3.5569,4.1762,-0.5221
-0.6,-1.4226,-11.8018,5.2299,5.3694,-3.2251
-1.0651,-2.3766,-11.028,4.7629,5.6677,-4.039
-0.1754,-1.1288,-4.9404,2.3894,1.7898,-2.0653
