X1_VDW,X2_HB,X3_HP,X4_HM,X5_HS,X6_RT,Y1_HPScore,Y2_HMScore,Y3_HSScore,Y4_affinity_score
1159.45,3.56,223.44,6.33,518.5,13,9.49,9.75,9.13,9.46
515.8,1.62,69.2,2.61,158.15,0,6.21,6.81,6.14,6.39
657.3,1.93,94.56,2.87,190.9,6,6.66,6.92,6.32,6.63
843.91,4.55,126.72,2.83,156,5,7.9,8.01,7.21,7.71
433.8,2.77,12.48,0.34,31.49,4,5.19,5.32,5.03,5.18
507.98,2.3,0,0,0,4,5.35,5.44,5.17,5.32
452.75,2.02,12,0,38.84,4,5.23,5.19,5.08,5.17
211.5,2.1,0,0,0,3,4.22,4.33,4.06,4.2
188.05,0.32,0,0,0,3,4.03,4.06,3.83,3.97
200.97,2.81,0,0,0,3,4.21,4.36,4.07,4.21
254.49,0,94.63,1.98,131.83,0,5.31,5.35,4.87,5.18
255.3,0.07,95.03,1.98,134.42,0,5.32,5.36,4.89,5.19
676.54,1.04,137.77,3.28,238.48,1,7.38,7.55,6.97,7.3
328.03,0.43,145.35,2.7,192.4,4,5.84,5.58,5.08,5.5
649.58,0.53,152.23,3.85,229.55,6,7.07,7.13,6.34,6.85
609.82,0.77,207.91,4.89,259.91,0,7.79,7.98,6.86,7.54
255.42,0.82,0,0,0,0,4.51,4.67,4.41,4.53
429.36,1.47,31.57,0.89,62.02,3,5.34,5.49,5.13,5.32
463.82,0.8,21.86,0.42,61.43,4,5.29,5.28,5.13,5.23
831.59,1.27,176.93,5.74,385.21,8,7.94,8.47,7.57,7.99
611.66,1.43,124.81,3.08,301.85,7,6.66,6.67,6.46,6.6
687.43,1,122.43,3.78,298.08,9,6.8,7.01,6.53,6.78
453.46,1.78,28.01,0.63,27.03,2,5.48,5.61,5.2,5.43
380.88,2.52,0,0,0,2,4.98,5.15,4.86,5
402.86,3.51,0,0,0,2,5.12,5.34,5.02,5.16
311.5,0.93,96.81,1.64,131.8,2,5.49,5.35,4.99,5.27
269.73,1.14,78.87,1.64,102.46,0,5.29,5.4,4.9,5.2
285.13,0.89,47.78,0.97,47.24,0,5.06,5.17,4.72,4.99
1211.84,3.73,75.49,2.07,248.68,24,7.71,7.26,7.28,7.42
589.67,1.43,151.75,4.3,270.72,6,6.88,7.15,6.33,6.79
426.07,1.2,61.66,0.78,194.38,0,5.76,5.69,5.9,5.79
451.43,0.61,115.26,3.26,230.42,4,6.07,6.31,5.74,6.04
853.49,4.58,125.8,3.18,239.54,15,7.32,7.22,6.68,7.07
704.64,3.69,144.47,3.96,265.25,11,7.09,7.22,6.49,6.93
422.37,0,90.23,4.56,288.89,4,5.7,6.63,5.81,6.05
431.41,0,125.67,5.27,354.97,4,6.05,6.95,6.11,6.37
640.07,0,137.07,2.93,280.89,4,6.99,6.87,6.65,6.84
487.94,1.24,90.98,2.07,174.55,7,5.85,5.77,5.44,5.69
553.43,1.12,142.36,4.34,215.81,3,6.81,7.28,6.22,6.77
558.8,1.71,115.63,4.01,242.05,3,6.63,7.23,6.39,6.75
697.16,2.99,26.62,0.34,108.53,6,6.26,6.21,6.23,6.23
693.99,3.55,25.76,0,102.62,6,6.27,6.12,6.23,6.21
699.11,2.65,25.18,0,94.48,6,6.24,6.05,6.16,6.15
989.77,3.3,104.11,2.51,261.62,18,7.42,7.08,6.95,7.15
371.89,1.07,75.33,1.33,116.28,5,5.36,5.19,4.91,5.15
372.04,0.96,74.41,1.33,118.52,5,5.35,5.18,4.91,5.15
504.66,0.87,45.9,0.72,79.14,4,5.68,5.56,5.37,5.54
603.73,3.21,0,0,0,6,5.66,5.72,5.44,5.61
950.63,4.02,9.43,0,82.06,14,6.69,6.42,6.49,6.53
591.56,3.66,0,0,0,6,5.64,5.72,5.42,5.59
508.76,2.83,0,0,0,6,5.26,5.31,5.03,5.2
1031.98,5.51,0,0,0,16,6.89,6.7,6.42,6.67
532.6,0.46,221.29,4.29,373.61,8,7.1,6.63,6.27,6.67
256.15,0,67.63,3.19,230.55,0,5.07,5.83,5.27,5.39
434.2,1.14,115.71,4.59,235.18,0,6.28,7.2,6.09,6.52
298.04,0.59,76.95,1.64,90.48,1,5.3,5.36,4.83,5.16
535.72,0.46,138.83,4.28,329.62,3,6.68,7.12,6.55,6.78
953.9,4.01,157.25,4.01,284.49,16,7.91,7.79,7.13,7.61
782.24,3.45,150.19,3.56,350.82,17,7.07,6.77,6.58,6.81
774.8,2.56,151.67,3.56,346.17,17,7.01,6.65,6.47,6.71
970.14,2.29,105.61,2.51,204.28,16,7.42,7.1,6.75,7.09
619.23,3.48,77.28,1.54,185.51,10,6.19,6.02,5.9,6.04
749.11,2,128.76,3.39,324.34,9,7.16,7.21,6.96,7.11
930.35,3.22,130.16,2.97,349.71,9,7.96,7.89,7.87,7.91
173.52,1.2,35.83,0.27,112.55,2,4.4,4.29,4.38,4.36
400.77,0,37.97,1.77,271.91,0,5.39,5.86,6.02,5.75
884.98,0.66,168.01,4.14,451.44,6,8.16,8.19,8.18,8.18
444.25,3.1,0,0,0,4,5.14,5.27,4.97,5.13
395.28,2.37,0,0,0,4,4.91,5,4.72,4.88
410.21,2.09,0,0,0,4,4.95,5.03,4.76,4.91
393.62,1.73,32.2,5.45,253.96,5,5.09,6.94,5.59,5.88
388.52,2.14,64.35,4.13,248.73,3,5.51,6.65,5.76,5.97
396.99,1.26,96.58,5.04,257.57,15,5.05,5.78,4.69,5.17
518.07,0.02,59.49,3.6,211.96,5,5.74,6.55,5.8,6.03
441.08,2.71,56.63,1.98,200.73,0,5.86,6.37,6.09,6.11
444.22,1.53,51.63,2.95,177.08,0,5.77,6.64,5.93,6.11
272.53,3.25,15.8,0,84.56,2,4.73,4.79,4.81,4.78
291.51,2.78,23.56,0.67,82.94,2,4.85,5.08,4.85,4.93
196.76,1.04,18.55,0.67,94.61,2,4.33,4.53,4.39,4.42
355.76,0.19,52.84,1.59,231.56,0,5.35,5.63,5.69,5.56
596.88,0.31,88.16,3.56,314.15,15,5.72,5.91,5.64,5.76
418.04,0.6,65.86,2.79,291.87,1,5.68,6.28,6.12,6.03
399.2,3.78,21.02,1.07,99.35,10,4.82,4.99,4.7,4.84
495.09,1.26,36.25,2.26,156.87,13,5.02,5.29,4.86,5.06
519.99,3.67,43.8,1.96,164.84,14,5.26,5.42,5.08,5.25
305.01,2.65,0,0,0,1,4.74,4.96,4.65,4.78
553.77,4.68,0,0,0,8,5.42,5.48,5.16,5.35
901.61,11.34,5.24,1.04,14.19,15,6.79,7.27,6.47,6.84
296.57,2.3,0,0,0,2,4.63,4.79,4.5,4.64
270.97,4.19,0,0,0,1,4.69,4.98,4.63,4.76
439.15,3.04,59.42,1.98,144.37,4,5.65,6.01,5.52,5.73
395.07,3.36,7.24,0.27,61.5,5,4.96,5.1,4.95,5.01
375.48,3.77,6.28,0.27,51.94,4,4.96,5.16,4.95,5.03
363.36,4.45,2.93,0.73,21.12,5,4.86,5.27,4.74,4.96
269.07,4.01,0,0,0,1,4.67,4.95,4.61,4.74
302.06,2.21,0,0,0,1,4.71,4.9,4.61,4.74
415.01,3.57,55.74,1.98,151.57,4,5.55,5.97,5.5,5.67
465.42,2.54,24.45,0.86,116.14,5,5.35,5.53,5.39,5.43
310.32,3.64,10.11,0.56,61.45,4,4.73,5.01,4.72,4.82
406.34,2.24,15.88,1.39,85.25,5,5.03,5.47,5.01,5.17
658.47,0.98,98.17,5.63,314.48,10,6.4,7.51,6.39,6.77
867.85,5.24,88.09,4.66,373.94,23,6.59,7.14,6.61,6.78
588.92,1.73,65.69,5.27,270.58,15,5.57,6.68,5.54,5.93
467.17,2.65,24.64,0.83,116.46,8,5.19,5.25,5.14,5.19
480.27,3.19,26.65,0.83,124.93,8,5.29,5.36,5.26,5.3
456.79,3.7,27.11,0.83,117.22,8,5.22,5.31,5.17,5.24
161.5,3.14,3.26,0,19.93,0,4.29,4.53,4.28,4.37
237.9,0.9,56.88,1.98,139.6,3,4.77,5.09,4.63,4.83
238.41,0.86,56.99,1.98,138.12,3,4.77,5.08,4.63,4.83
327.48,2.57,23.2,1.24,129.48,3,4.92,5.33,5.07,5.1
377.49,1.82,8.13,0.34,52.77,3,4.94,5.1,4.91,4.98
246.64,1.64,15.74,0,87.42,0,4.66,4.72,4.78,4.72
367.93,0,45.58,3.59,253.52,0,5.32,6.43,5.81,5.86
655.65,1.07,59.77,3.18,138.65,5,6.35,7.04,6.13,6.51
483.73,0,68.36,3.58,377.25,0,5.99,6.89,6.77,6.55
371.34,2.5,61.15,2.34,108.29,4,5.37,5.82,5.07,5.42
433.69,2.65,72.22,3.6,132.86,4,5.72,6.58,5.43,5.91
659.55,2.31,60.84,2,207.99,7,6.32,6.53,6.34,6.4
180.65,1.51,10.42,0,62.04,0,4.34,4.44,4.41,4.4
331.13,1.35,36.77,2.01,106.17,0,5.17,5.81,5.18,5.38
377.4,3.67,10.31,0.34,51.94,0,5.24,5.58,5.31,5.38
364.83,1,26.7,0.53,148.8,2,5.07,5.14,5.28,5.16
392.1,1.94,35,3.38,161.22,5,5.12,6.15,5.23,5.5
522.45,1.08,73.48,2.95,219.94,3,6.07,6.62,6.11,6.26
625.16,4.35,25.73,2.66,190.98,18,5.31,5.79,5.29,5.46
930.23,4.98,86.97,4.98,289.08,24,6.75,7.39,6.41,6.85
793.07,4.27,81.87,5.21,253.02,20,6.36,7.25,6.02,6.54
437.82,0.84,23.56,0.67,131.83,0,5.45,5.66,5.67,5.59
382.47,1.7,37.04,2.61,165.76,2,5.27,6.09,5.47,5.61
283.4,0.67,16.19,3.36,173.43,0,4.76,6.07,5.2,5.34
288.8,2.84,9.07,0.63,30.08,3,4.65,4.96,4.54,4.72
619.24,5.97,47.86,2.28,233.51,13,5.88,6.27,6,6.05
876.23,7.71,120.05,4.22,352.39,10,7.83,8.51,7.91,8.08
608.41,2.27,73.37,5.63,229.99,14,5.8,7.05,5.59,6.15
758.08,2.77,88.2,7,290.17,19,6.26,7.75,6.01,6.67
627.93,2.09,88.41,6.78,408.86,18,5.76,7.17,6.01,6.31
594.68,1.85,92.44,5.93,273.61,15,5.84,6.97,5.59,6.13
552.12,1.21,55.03,4.48,295.31,11,5.54,6.56,5.82,5.97
536.88,2.23,49.72,4.9,241.5,9,5.61,6.96,5.79,6.12
396.71,4.24,2.43,0,27.27,4,5.03,5.19,4.97,5.07
416.4,5.3,3.72,0,40.86,4,5.18,5.38,5.18,5.25
394.33,4.55,2.37,0,30.37,4,5.04,5.22,5,5.09
215.09,2.12,15.78,1.06,114.04,3,4.37,4.76,4.53,4.55
558.89,2.04,78.56,3.88,234.18,10,5.88,6.54,5.75,6.06
586.69,1.87,85.09,4.05,251.46,12,5.92,6.51,5.74,6.06
385.8,3.86,0,0,0,2,5.07,5.31,4.97,5.12
359.74,5.16,0,0,0,2,5.04,5.33,4.96,5.11
360.84,2.73,6.44,0,31.87,2,4.97,5.09,4.92,4.99
350.68,4.11,0,0,0,7,4.64,4.71,4.4,4.58
285.47,4.28,0.84,0,32.12,5,4.52,4.66,4.46,4.54
293.15,3.37,0.03,0,14.94,5,4.49,4.6,4.36,4.48
255.15,1.92,46.46,1.98,105.33,3,4.8,5.26,4.64,4.9
590.28,3.88,43.18,4.49,134.41,11,5.73,6.99,5.52,6.08
561.94,2.35,107.44,6.32,243.07,12,6.05,7.34,5.64,6.34
391.31,1.23,36.7,1.92,132.97,3,5.22,5.71,5.24,5.39
543.48,7.66,0,0,0,8,5.54,5.74,5.34,5.54
395.12,1.25,17.94,0.94,115.21,0,5.25,5.64,5.46,5.45
338.62,0.64,59.1,2.61,147.81,0,5.36,6,5.32,5.56
499.55,4.2,58.51,2.57,134.53,3,6.01,6.69,5.9,6.2
543.05,1.58,28.96,3.41,136.82,8,5.47,6.44,5.44,5.79
395.03,1.51,50.47,3.88,134.89,2,5.43,6.61,5.38,5.81
412.06,1.87,69.44,4.26,158.15,2,5.69,6.86,5.57,6.04
486.49,2.47,45.39,4.05,112.75,3,5.75,7.04,5.64,6.14
510.67,2.55,1.48,0.36,16.68,7,5.21,5.33,4.99,5.18
281.79,0.82,36.71,2.93,201.14,0,4.94,5.91,5.32,5.39
424.56,0.6,57.3,4.04,278.62,3,5.5,6.6,5.91,6.01
193.59,1.58,11.99,0,89.14,1,4.35,4.4,4.48,4.41
170.84,1.43,0,0,0,0,4.2,4.39,4.12,4.24
302.63,1.27,34.95,2.63,121.14,0,5.03,5.92,5.12,5.36
246.02,1.56,0,0,0,0,4.51,4.71,4.43,4.55
406.73,3.45,16.74,1.07,57.02,6,5.04,5.38,4.89,5.1
405.24,2.98,1.46,0,1.41,2,5.11,5.29,4.99,5.13
242.51,2.83,8.59,0.27,47.77,3,4.46,4.64,4.43,4.51
306.86,2.26,6.04,0.36,42.72,3,4.66,4.87,4.62,4.72
269.76,1.98,7.05,0,65.74,3,4.51,4.56,4.54,4.54
538,1.08,84.31,4.13,319.84,2,6.29,7.23,6.66,6.73
540,1.67,81.61,4.09,327.32,0,6.43,7.48,6.92,6.94
466.37,0.24,97.34,5.47,310.26,0,6.2,7.58,6.45,6.74
341.21,2.04,29.89,0.36,168.87,1,5.12,5.18,5.43,5.24
458.66,1.9,38.22,0.65,118.85,5,5.42,5.36,5.33,5.37
575.39,1.79,47.34,1.67,127.9,8,5.78,5.92,5.55,5.75
236.45,1.68,35.74,0.67,124.32,0,4.8,4.94,4.89,4.88
481.12,0.32,60.35,1.64,250.42,2,5.8,5.97,6.1,5.96
488.27,1.57,54.24,3.88,137.01,1,5.91,7.08,5.85,6.28
344.57,1.93,64.49,2.78,118.94,2,5.38,6.02,5.14,5.52
356.41,1.86,66.78,3.08,154.77,2,5.45,6.18,5.33,5.65
567.61,1.36,94.44,4.91,250.21,6,6.27,7.29,6.16,6.57
227.44,0.58,6.37,0,29.38,2,4.32,4.34,4.22,4.29
330.39,1.78,64.4,2.64,160.65,1,5.38,5.99,5.33,5.57
434.94,1.44,59.64,2.3,183.83,4,5.55,5.95,5.55,5.68
441.91,0.66,64.32,2.66,147.65,4,5.58,6.04,5.37,5.67
512.69,1.78,57.65,2.94,137.85,2,5.98,6.74,5.88,6.2
515.57,0.76,31.23,2.96,101.57,3,5.64,6.56,5.58,5.93
450.62,2.61,74.59,2.66,250.82,6,5.69,6.08,5.78,5.85
579.63,5.39,88.74,4.09,210.78,17,5.81,6.36,5.35,5.84
634.19,0.56,101.21,7.95,298.47,13,6.13,7.98,5.93,6.68
381.78,0.63,54.89,1.31,171.08,0,5.5,5.66,5.59,5.58
517.51,3.39,45.25,2.47,140.44,6,5.74,6.35,5.67,5.92
580.48,1.95,53.09,2.53,153.19,5,6.04,6.58,5.95,6.19
415.91,5.53,3.48,0,25.85,4,5.19,5.4,5.14,5.24
442.68,4.66,0,0,0,4,5.22,5.42,5.08,5.24
423.85,4.68,9.04,0,24.4,4,5.23,5.35,5.1,5.23
215.04,2.61,0,0,0,3,4.26,4.4,4.11,4.26
183.45,4.78,0,0,0,3,4.25,4.49,4.14,4.29
211.74,4.04,0,0,0,3,4.32,4.53,4.2,4.35
236.64,1.66,35.7,0.67,119.61,0,4.8,4.94,4.87,4.87
198.74,2.66,17.15,0,89.54,0,4.53,4.63,4.67,4.61
518.5,0.83,63.27,3.61,192.57,1,6.07,7.03,6.14,6.41
219.89,0,60.75,2.7,116.06,4,4.62,5.1,4.31,4.68
543.57,4.71,70.71,1.94,190.79,6,6.14,6.39,6.07,6.2
464.42,0.09,71.5,2.28,273.54,0,5.95,6.31,6.29,6.18
220.48,2.96,0,0,0,0,4.48,4.75,4.43,4.55
412.09,4.28,9.16,0.3,50.52,3,5.22,5.47,5.22,5.3
405.6,1.61,15.31,0.38,22.87,4,5.04,5.11,4.8,4.99
550.69,1.48,65.81,3.61,270.66,8,5.83,6.54,6,6.12
590.31,1.79,79.48,3.77,209.03,7,6.19,6.89,6.03,6.37
579.79,1.28,71.48,3.76,275.24,9,5.92,6.6,6.03,6.18
399.64,3.01,4.21,0,20.21,2,5.12,5.28,5.05,5.15
391.24,4.37,0,0,0,2,5.12,5.38,5.03,5.18
363.8,3.38,0,0,0,2,4.96,5.17,4.85,4.99
258.45,1.4,35.57,0,130.43,2,4.75,4.55,4.81,4.7
220.45,1.61,21.08,0,79.9,0,4.6,4.61,4.65,4.62
257.96,1.74,12.25,0.63,31.96,0,4.68,5.02,4.61,4.77
724.18,5.73,61.5,3.35,172.06,24,5.74,6.01,5.17,5.64
487.96,1.66,56.47,2.32,209.86,6,5.62,6,5.7,5.78
423.3,0.61,48.96,0.29,203.45,0,5.61,5.43,5.88,5.64
348.93,2.12,47.19,3.26,186.99,4,5.13,6.05,5.27,5.48
629.87,2.34,44.29,3.18,151.71,15,5.57,6.1,5.27,5.65
592.88,2.75,77.66,2.34,217.65,11,5.99,6.05,5.78,5.94
399.49,0.72,37.05,3.05,256.07,4,5.17,6.03,5.64,5.61
387.46,0.63,47.37,3.76,324.99,4,5.21,6.25,5.86,5.77
463.15,0.36,90.5,4.99,194.8,4,5.88,7,5.63,6.17
413.09,1.68,17.1,1.58,148.9,7,4.91,5.32,5.07,5.1
423.59,3.29,63.95,4.47,165.48,3,5.71,7.03,5.65,6.13
436.04,2.39,59.15,4.34,171.49,3,5.66,6.94,5.66,6.09
544.37,1.41,45.34,1.64,105.52,6,5.74,5.94,5.49,5.72
554.64,3.41,28.97,1.64,86.29,6,5.74,6.18,5.6,5.84
551.78,3.17,29.63,1.64,77.13,6,5.72,6.15,5.54,5.8
754.62,4.09,60.1,3.22,159.27,18,6.12,6.5,5.66,6.1
351.34,1.61,16.79,0.61,92.88,5,4.78,4.89,4.77,4.81
340.97,1.03,15.61,0.25,81.17,5,4.7,4.65,4.64,4.66
436.22,1.35,13.12,0.34,80.93,4,5.13,5.19,5.14,5.15
494.69,3.94,0,0,0,6,5.27,5.36,5.05,5.23
698.16,1.88,15.91,0.92,36.53,14,5.62,5.55,5.14,5.44
481.36,5.22,0,0,0,6,5.28,5.44,5.09,5.27
487.8,5.83,0,0,0,6,5.34,5.53,5.17,5.34
748.08,5.57,0,0,0,16,5.76,5.57,5.29,5.54
387.68,1.71,92.6,3.02,286.89,4,5.67,6.07,5.79,5.85
191.08,0.77,21.95,3.19,189.39,0,4.44,5.64,4.91,5
317.35,0.35,50.06,4.59,196.22,0,5.18,6.65,5.41,5.75
238.81,1.83,21.6,0,76.14,1,4.63,4.61,4.63,4.62
446.34,1.62,40.48,0.87,256.04,3,5.5,5.56,5.99,5.68
652.01,2.1,59.37,4.15,163.4,16,5.72,6.44,5.3,5.82
563.53,1.12,60.47,5.14,251.71,17,5.26,6.28,5.14,5.56
632.93,2.51,70.39,3.79,302.53,17,5.7,6.17,5.72,5.87
654.59,5.29,87.31,3.18,191.88,16,6.15,6.4,5.66,6.07
441.98,2.14,18.48,1.41,141.93,10,4.88,5.13,4.92,4.98
560.66,3.97,72.76,3.16,223.45,9,6,6.56,5.94,6.17
606.78,2.11,79.41,5.96,236.16,9,6.15,7.64,6.04,6.61
163.36,2.15,8.31,0,87.65,2,4.16,4.24,4.31,4.24
437.18,1,51.83,4.28,248.25,0,5.71,7.07,6.14,6.31
623.25,1.81,56.54,7.02,197.1,6,6.17,8.38,6.2,6.92
462.86,4.25,0,0,0,4,5.28,5.46,5.13,5.29
485.43,4.99,0,0,0,4,5.41,5.62,5.27,5.44
502.69,4.03,0,0,0,4,5.43,5.6,5.27,5.43
468.39,1.12,56.29,5.11,280.62,5,5.58,7.05,5.96,6.19
482.43,0.27,84.19,1.86,303.28,3,5.96,5.95,6.22,6.04
446.94,1,111.14,2.78,342.45,15,5.37,5.08,5.21,5.22
579.22,0.96,101.03,4.28,241.83,5,6.41,7.15,6.23,6.6
516.79,1.17,82.92,2.54,242.78,0,6.32,6.74,6.45,6.5
525.52,1.86,75.62,2.61,217.28,0,6.32,6.87,6.44,6.54
273.27,2.06,36.8,0.67,97.56,2,4.85,4.93,4.78,4.86
260.53,2.57,40.62,1.31,99.89,2,4.87,5.18,4.78,4.94
210.89,0.96,26.41,0.67,100.19,2,4.45,4.57,4.46,4.5
367.33,1.77,54.12,0.47,247.82,0,5.49,5.4,5.92,5.6
718.3,1.71,134.21,2.84,347.12,15,6.7,6.26,6.36,6.44
434.07,0.49,95.71,2.48,303.67,1,6,6.21,6.22,6.15
421.75,4.56,53.53,1.79,129.23,10,5.25,5.44,4.96,5.22
559.1,6.84,62.48,2.26,213.89,13,5.82,6.11,5.75,5.89
556.33,4.76,71.35,3.03,206.67,14,5.71,6.09,5.47,5.76
279.7,2.93,0,0,0,1,4.66,4.88,4.57,4.7
699.47,2.56,0,0,0,8,5.89,5.85,5.59,5.78
931.15,4.36,1.65,1.04,7.97,15,6.5,6.68,6.05,6.41
287.56,2.43,0,0,0,2,4.6,4.77,4.48,4.62
322.79,2.95,0,0,0,1,4.83,5.06,4.74,4.88
491.89,0.68,77.31,1.98,164.98,4,5.9,5.98,5.65,5.84
400.26,3.98,7.66,0,57.52,5,5.02,5.08,5,5.04
367.46,5.47,12.95,0.27,86.85,4,5.08,5.31,5.18,5.19
452.37,3.92,15.85,0.27,80.76,5,5.3,5.39,5.3,5.33
265.05,2.43,0,0,0,1,4.57,4.78,4.48,4.61
288.62,2.24,0,0,0,1,4.66,4.85,4.56,4.69
449.75,1.9,60.95,0.3,170.25,4,5.65,5.28,5.59,5.51
487.3,3.01,52.3,1.7,184.98,5,5.72,5.99,5.79,5.83
345.57,1.56,16.88,0.27,73.29,4,4.82,4.82,4.76,4.8
426.27,3.4,24.94,0.79,147.34,5,5.25,5.44,5.42,5.37
836.46,3.99,155.9,5.94,438.73,10,7.8,8.65,7.82,8.09
945.12,4.48,125.57,5.63,426.5,23,7.19,7.75,7.07,7.34
870.87,3.69,111.55,4.43,458.62,15,7.21,7.68,7.57,7.49
491.47,2.57,19.93,0.3,129.92,8,5.24,5.13,5.28,5.22
513.69,2.08,26.12,0.56,115.48,8,5.35,5.27,5.28,5.3
473.26,2.26,23.98,0,106.76,8,5.18,4.91,5.09,5.06
152.53,2.87,8.15,0.27,29.46,0,4.28,4.57,4.27,4.37
254.93,0,77.43,1.98,170.7,3,4.97,5.06,4.76,4.93
254.43,0,77.38,1.98,170.73,3,4.97,5.06,4.76,4.93
335.56,0.4,44.75,1.24,145.67,3,5.02,5.14,5.01,5.06
397.76,2.46,37.95,1.52,75.63,3,5.32,5.7,5.13,5.39
266.56,1.04,46.65,1.01,105.28,0,4.98,5.13,4.89,5
431.15,1.81,84.84,3.59,293.25,0,6.03,6.87,6.36,6.42
751.97,0.59,80.12,1.95,207.7,5,6.9,6.91,6.76,6.85
538.48,1.92,107.5,4.93,358.68,0,6.67,7.82,7.06,7.18
415.14,1.2,75.23,1.98,154.53,4,5.6,5.73,5.33,5.55
481.79,2.13,69.65,1.23,194.6,4,5.87,5.8,5.83,5.83
703.52,3.54,75.31,1.69,192.22,7,6.7,6.71,6.54,6.65
192.07,0.44,21.24,0.67,63.68,0,4.42,4.64,4.38,4.48
356.97,2.16,41.74,2.01,140.86,0,5.36,5.99,5.48,5.61
438.36,2.15,38.89,1.31,86.01,0,5.66,6.04,5.58,5.76
410.98,0.93,58.74,0.87,171.56,2,5.54,5.45,5.55,5.51
508.24,0.37,74.94,2.48,193.7,5,5.86,6.11,5.71,5.9
690.65,2.18,90.74,2.36,238.57,3,6.96,7.17,6.93,7.02
911.62,3.67,59.71,3.02,232.32,18,6.72,7.01,6.55,6.76
1196.52,6.22,124.14,6.12,328.63,24,8.22,9.02,7.72,8.32
1137.95,4.29,110.98,5.52,362.5,20,8,8.75,7.84,8.2
392.14,0.86,44.03,1.35,143.35,0,5.45,5.74,5.53,5.58
427.56,2.06,62.69,1.69,226.24,2,5.7,5.94,5.91,5.85
333.63,0,21.16,3.36,187.61,0,4.97,6.2,5.41,5.53
334.6,0.88,30.19,0.67,53.58,3,4.92,4.96,4.67,4.85
786.58,1.94,138.25,4.89,289.9,13,7.14,7.54,6.61,7.1
775.97,0.18,137.24,4.84,367.05,8,7.3,7.79,7.19,7.43
707.23,2.37,130.07,4.79,333.13,14,6.71,7.13,6.4,6.75
1049.24,3.07,151.72,7.36,476.13,19,8.01,9.08,7.94,8.34
826.1,5.41,109.66,6.42,487.29,18,6.93,8.16,7.36,7.48
770.75,3.54,121.17,5.57,319.34,15,6.89,7.71,6.6,7.07
688.3,4.38,85.37,4.35,322.46,11,6.53,7.38,6.7,6.87
719.97,2.65,92.88,4.45,357.21,9,6.75,7.57,7.02,7.11
421.05,4.33,11.78,0,49.35,4,5.22,5.3,5.17,5.23
400.31,3.95,9.93,0.34,54.88,4,5.1,5.31,5.08,5.16
419.26,4.09,11.86,0,47.73,4,5.2,5.27,5.13,5.2
242.18,1.88,45.94,1.54,134.21,3,4.74,5.03,4.7,4.82
703.53,2.08,118.04,3.16,310.2,10,6.82,6.85,6.63,6.77
671.3,2.98,139.91,5.04,378.44,12,6.81,7.34,6.66,6.94
378.26,3.07,0,0,0,2,5,5.2,4.88,5.03
404.79,2.79,0,0,0,2,5.09,5.27,4.97,5.11
357.79,2.65,8.6,0.36,30.88,2,4.97,5.21,4.9,5.03
322.14,3.03,0,0,0,7,4.47,4.48,4.21,4.39
281.95,3.83,5.42,0,28.14,5,4.52,4.6,4.4,4.5
287.26,3.27,5.64,0,30.13,5,4.51,4.56,4.39,4.49
278.09,1.37,62.7,1.64,149.42,3,5.01,5.16,4.87,5.01
602.15,4.19,93.42,2.85,198.19,11,6.25,6.43,5.85,6.17
770,3.34,146.88,4.38,354.87,12,7.29,7.52,6.99,7.27
409.76,1.08,57.25,1.92,142.43,3,5.47,5.77,5.35,5.53
553.66,3.38,0,0,0,8,5.35,5.35,5.07,5.26
453.09,1.92,29.9,0.67,176.8,0,5.63,5.83,5.99,5.82
375.75,1.18,53.53,0.67,152.99,0,5.49,5.45,5.53,5.49
576.35,1.14,55.51,2.28,131.78,3,6.12,6.58,5.97,6.23
710.12,2.37,49.95,2.95,194.68,8,6.37,7.01,6.4,6.59
524.47,1.57,78.49,1.01,212.44,2,6.21,6.02,6.21,6.15
527.07,0.9,78.6,1.01,203.04,2,6.18,5.96,6.13,6.09
636.83,0.39,85.94,3.24,192.7,3,6.6,7.12,6.4,6.71
493.98,3.57,18.59,0.25,49.05,7,5.35,5.32,5.13,5.27
344.74,0.87,38.36,1.66,210.84,0,5.21,5.68,5.61,5.5
526.52,0.56,75.33,2.73,278.74,3,6.07,6.49,6.32,6.3
207.94,2.11,38.6,0.72,126.49,1,4.67,4.79,4.73,4.73
161.15,1.39,0,0,0,0,4.16,4.35,4.07,4.2
307.85,0.67,33.01,1.66,160.97,0,5.01,5.51,5.25,5.26
225.66,0.65,0,0,0,0,4.38,4.53,4.28,4.4
445.64,2.25,20.93,1.07,60.51,6,5.17,5.41,4.98,5.18
398.27,1.46,3.59,0,0.94,2,5.02,5.11,4.85,5
276.05,0.84,20.81,0.27,88.09,3,4.59,4.57,4.58,4.58
326,3.68,27.93,0.36,99.5,3,5.01,5.09,5.03,5.04
298.33,2.99,28.06,0.56,82.63,3,4.87,4.99,4.8,4.89
574.95,0.3,130.31,4.05,317.02,2,6.81,7.27,6.74,6.94
546.33,0.07,112.39,5.36,323.04,0,6.64,7.83,6.81,7.1
520.06,0.6,106.38,3.65,331.52,0,6.51,7.12,6.78,6.8
334.23,0.56,66.88,2.63,210.67,1,5.35,5.88,5.46,5.56
540.8,1.23,53.42,0.7,181.21,5,5.85,5.64,5.86,5.78
629.32,2.2,32.42,0.36,127.49,8,5.88,5.67,5.8,5.78
224.49,1.91,51.23,0.67,124.55,0,4.9,4.92,4.86,4.9
506.04,0.71,82.78,3.08,236.07,2,6.13,6.66,6.17,6.32
