X1_lig_vol,X2_pock_vol,X3_nb_AS,X4_mean_as_ray,X5_mean_as_solv_acc,X6_apol_as_prop,X7_mean_loc_hyd_dens,X8_hydrophobicity_score,X9_volume_score,X10_polarity_score,X11_charge_score,X12_flex,X13_prop_polar_atm,X14_as_density,X15_as_max_dst,X16_ALA,X17_ARG,X18_ASN,X19_ASP,X20_CYS,X21_GLN,X22_GLU,X23_GLY,X24_HIS,X25_ILE,X26_LEU,X27_LYS,X28_MET,X29_PHE,X30_PRO,X31_SER,X32_THR,X33_TRP,X34_TYR,X35_VAL
218.11,1009.78,54,3.9,0.53,0.35,10.95,13.76,4.05,14,-5,32.39,38.71,6.2,14.39,1,0,2,2,0,1,4,1,1,2,0,0,0,0,1,0,1,1,2,2
284.02,1289.65,67,4.07,0.55,0.51,20.71,14.04,3.87,14,-5,32.3,36.36,7.16,16.77,2,0,2,2,0,2,4,1,1,2,0,0,0,1,1,0,1,0,2,2
334.54,1353.4,57,4.1,0.58,0.58,22.55,13.91,4.3,16,-2,29.85,40,7.12,16.12,2,0,4,1,0,2,3,0,0,2,0,2,0,1,1,0,1,1,2,1
348.05,1516.53,75,4.05,0.58,0.52,20.67,18.06,4.12,20,-1,31.34,36.96,9.37,24.62,3,0,2,1,1,3,4,2,1,2,0,3,0,1,1,1,1,2,2,2
408.06,1511.67,80,4.15,0.56,0.5,18.1,21.16,3.96,14,-5,33.23,34.12,8.01,18.04,2,0,2,2,0,1,4,2,1,3,0,0,0,1,1,0,1,1,2,2
328.99,1212.71,55,4.11,0.58,0.51,19.64,16.55,4.09,14,-5,32.86,38.24,6.36,15.71,1,0,3,1,0,2,4,1,0,2,0,0,0,1,1,0,1,0,3,2
388.03,1245.49,69,3.97,0.56,0.48,18.48,17.15,4.08,16,-4,32.97,37.18,7.15,14.76,2,0,2,2,1,2,4,1,1,2,0,1,0,1,1,0,1,1,2,2
543.99,1593.07,81,4.12,0.55,0.47,16.68,19.08,4.15,16,-4,34.09,34.44,7.99,17.2,2,0,2,2,0,2,4,1,1,3,0,1,0,1,1,0,1,1,2,2
243.43,1107.61,54,4.16,0.61,0.57,20.84,15.13,4.22,15,-2,30.34,37.68,7.09,16.12,2,0,3,1,0,2,3,1,0,2,0,2,0,1,1,0,1,1,2,1
327.9,1389.95,63,4.04,0.59,0.56,22.11,14.62,4.19,17,-3,31.09,38.46,7.65,17.49,2,0,3,1,0,2,4,2,0,2,0,2,0,1,1,0,1,1,3,1
408.35,1673.04,72,4.13,0.59,0.5,18.17,23.81,4.19,19,-2,31.44,39.56,9.16,20.82,3,0,3,1,1,2,3,1,0,2,0,2,1,1,1,2,1,2,3,2
216.8,1002.33,64,3.86,0.55,0.45,17.79,20.43,4.22,14,-3,30.97,35.71,6.7,13.98,1,0,2,1,1,1,4,1,1,2,0,1,0,1,1,0,1,1,2,2
241.51,1011.34,59,3.91,0.57,0.42,16.24,17.68,4.14,14,-5,31.48,38.81,6.61,15.67,1,0,2,2,0,1,4,1,1,2,0,0,0,1,1,0,1,1,2,2
220.72,979.93,67,3.91,0.54,0.46,18.9,20.43,4.22,14,-3,30.88,36.11,6.89,15.67,1,0,2,1,1,1,4,1,1,2,0,1,0,1,1,0,1,1,2,2
122.3,634.44,37,3.87,0.57,0.54,15.3,15.94,4.29,11,-3,30.8,38.3,5.09,10.35,1,0,2,1,0,1,3,0,0,2,0,1,0,1,1,0,1,0,2,1
93.2,493.95,26,3.82,0.43,0.31,7,-1.88,3.76,10,2,38.27,55.88,5.01,11.15,1,0,3,0,1,3,0,1,0,0,0,2,0,1,3,0,1,0,1,0
118.65,508.65,26,3.83,0.44,0.31,7,-1.88,3.76,10,2,38.27,55.88,5.15,11.15,1,0,3,0,1,3,0,1,0,0,0,2,0,1,3,0,1,0,1,0
107.23,636.2,37,4.03,0.59,0.51,17.47,18.38,4.19,10,-4,31.46,37.78,4.56,9.31,1,0,2,1,0,1,3,0,0,2,0,0,0,1,1,0,1,0,2,1
111.67,523.19,30,4.13,0.54,0.53,13.62,20.27,4.2,9,-4,27.54,40.54,4.1,9.5,1,0,2,1,0,0,3,0,0,2,0,0,0,1,1,0,1,0,2,1
368.75,1775.12,55,4.37,0.58,0.47,15.15,32.92,4.2,15,1,32.48,37.33,9.42,26.01,3,0,1,0,1,3,1,1,0,2,0,2,0,1,0,2,2,2,2,2
142.85,692.2,38,4.18,0.55,0.58,18.82,18.38,4.19,10,-4,27.8,36.17,4.94,12.11,1,0,2,1,0,1,3,0,0,2,0,0,0,1,1,0,1,0,2,1
326.42,1153.68,69,3.99,0.55,0.46,17.25,17.87,4.26,15,-3,30.79,35.44,7.18,17,1,0,2,1,0,2,4,1,1,2,0,1,0,1,1,0,1,1,2,2
278.02,1058.79,67,4.02,0.54,0.46,18.19,19.73,4.18,14,-4,30.41,34.25,7.08,16.65,1,0,2,1,0,2,4,1,1,2,0,0,0,1,1,0,1,1,2,2
107.02,370.38,22,3.84,0.44,0.32,5.14,-1.88,3.76,10,2,38.4,52.94,4.51,8.75,1,0,3,0,1,3,0,1,0,0,0,2,0,1,3,0,1,0,1,0
227.5,945,45,4.24,0.56,0.51,18.43,15.78,4,11,-4,30.23,32.14,5.55,12.78,1,0,2,1,0,2,3,1,0,2,0,0,0,1,1,0,1,0,2,1
221.18,1061.78,60,3.98,0.54,0.4,14.75,17.68,4.14,14,-5,32.2,35.82,6.53,13.98,1,0,2,2,0,1,4,1,1,2,0,0,0,1,1,0,1,1,2,2
399.21,1232.76,75,3.97,0.57,0.48,20.89,18.54,4.35,17,-2,31.25,36.05,7.63,19.51,1,0,3,1,1,1,4,1,1,2,0,2,0,1,1,0,1,1,3,2
370.54,1341.56,69,4.05,0.59,0.48,21.58,19.83,4.29,16,-5,31.84,34.62,7.41,19.09,1,0,2,2,0,2,4,1,1,2,0,0,0,1,1,0,1,2,2,2
396.76,1330.52,68,4.09,0.56,0.47,19.69,16.48,4.13,15,-5,31.61,35.53,7.16,16.66,1,0,2,2,0,2,4,1,1,2,0,0,0,1,1,0,1,1,2,2
195.11,798.42,44,4.21,0.56,0.64,21.43,14.61,4,11,-5,27.71,35.85,5.45,12.3,1,0,2,1,0,1,4,1,0,2,0,0,0,1,1,0,1,0,2,1
198.03,1014.11,50,4.16,0.55,0.54,19.93,12.63,4.11,12,-4,30.03,37.1,5.83,14.79,1,0,2,1,0,1,4,1,0,2,0,1,0,1,1,0,1,0,2,1
226.32,846.21,59,3.87,0.57,0.49,17.66,19.14,4.27,14,-3,31.54,35.71,6.56,13.98,1,0,2,1,0,1,4,1,1,2,0,1,0,1,1,0,1,1,2,2
119.09,636.03,33,4.02,0.58,0.58,16.84,20.27,4.2,9,-4,27.45,37.5,4.52,11.29,1,0,2,1,0,0,3,0,0,2,0,0,0,1,1,0,1,0,2,1
111.22,538.1,33,4.04,0.6,0.64,18.67,20.27,4.2,9,-4,27.36,38.46,4.31,9.44,1,0,2,1,0,0,3,0,0,2,0,0,0,1,1,0,1,0,2,1
117.31,492.99,25,3.79,0.42,0.32,7,-1.88,3.76,10,2,38.6,54.29,4.92,10.87,1,0,3,0,1,3,0,1,0,0,0,2,0,1,3,0,1,0,1,0
759.55,2360.92,107,4.11,0.58,0.43,16.74,13.82,4.18,25,-2,35.31,38.84,10.22,25.06,3,0,3,3,0,4,4,3,1,3,0,4,0,1,1,0,1,2,3,2
312.76,1355.72,57,4.06,0.56,0.51,18.97,18.83,4.17,15,-3,32.3,35.21,6.58,16.71,2,0,2,1,0,2,4,1,1,2,0,1,0,1,1,0,1,1,2,2
249.22,896.08,52,4.04,0.56,0.52,19.19,18.32,4.27,14,-4,31.02,35.94,6.16,14.85,1,0,2,1,0,2,4,1,0,2,0,1,0,1,1,0,1,1,2,2
225.58,1115.8,53,4.21,0.6,0.6,21.81,19,4.19,13,-3,30.59,36.92,7.13,15.26,2,0,2,1,0,2,3,1,0,2,0,1,0,1,1,0,1,1,2,1
466.35,1686.11,82,4.06,0.55,0.4,15.52,21.52,4.21,18,-4,33.36,37.36,8.62,21.81,3,0,2,2,0,3,4,1,1,3,0,1,0,1,1,0,1,2,2,2
374.11,1317.77,67,4.06,0.56,0.51,19.41,21.14,4.19,13,-4,31.4,34.72,7.15,16.65,1,0,2,1,0,1,4,1,1,2,0,0,0,1,1,0,1,1,2,2
277.52,1051.95,54,4.12,0.58,0.56,23,17.81,4.1,13,-5,31.63,37.5,6.3,15.71,1,0,3,1,0,1,4,1,0,2,0,0,0,1,1,0,1,0,3,2
251.02,1047.51,55,4.07,0.58,0.55,22.87,14.9,4.1,13,-5,31.4,37.5,6.37,15.71,1,0,3,1,0,1,4,1,0,2,0,0,0,1,1,0,1,0,3,1
310.19,917.67,53,4.11,0.58,0.57,21.47,13.45,4.09,14,-4,31.68,35.82,5.97,13.33,1,0,2,1,0,3,4,1,0,2,0,1,0,1,1,0,1,0,2,2
250.78,922.57,62,3.92,0.54,0.45,16.64,22.41,4.14,13,-4,31.45,35.82,6.65,14.76,1,0,2,1,1,1,4,1,1,2,0,0,0,1,1,0,1,1,2,2
290.32,1472.52,74,4.01,0.55,0.42,15.61,15.34,4.14,18,-1,31.84,36.05,8.43,20.56,2,0,2,1,1,3,4,2,1,2,0,3,0,1,1,0,1,1,2,2
290.93,1165,53,4.15,0.58,0.66,20.8,20.57,4.43,15,-2,30.1,37.31,7.39,15.78,2,0,2,1,0,2,3,1,0,2,0,2,0,1,1,0,1,2,2,1
343.64,1446.49,78,4.01,0.55,0.42,18.18,16.29,4.21,19,-4,32.62,38.64,8.29,20.04,2,0,3,2,0,3,4,1,1,2,0,1,0,1,1,0,1,2,2,2
323.4,1653.14,82,4.07,0.56,0.48,18.51,18.1,4.07,18,-4,32.99,38.04,8.93,23.2,3,0,2,2,0,3,4,2,1,2,0,1,0,1,1,0,1,2,2,2
358.19,1742.27,75,4.13,0.57,0.44,15.58,19.04,4.16,16,-5,32.39,32.94,7.93,21.17,1,0,2,2,0,2,4,2,1,2,0,0,0,1,1,0,1,2,2,2
651.69,2093.25,101,4.07,0.56,0.43,18.56,20.41,3.95,22,-3,33.55,38.46,10.77,28.28,4,0,2,2,1,3,4,3,1,2,0,2,0,1,1,2,1,3,2,3
182.47,912.44,44,4.18,0.55,0.55,17.33,20.29,4.19,13,-5,29.58,36.84,5.89,14.85,1,0,2,1,0,2,4,1,0,2,0,0,0,1,1,0,1,1,2,2
188.25,924.29,47,4.17,0.58,0.51,20.25,20.05,4.21,12,-4,30.99,33.33,5.56,14.44,1,0,2,1,0,2,3,1,0,2,0,0,0,1,1,0,1,1,2,1
251.06,945.52,66,4.02,0.57,0.5,20.55,19.73,4.18,14,-4,30.33,35.62,6.93,16.43,1,0,2,1,0,2,4,1,1,2,0,0,0,1,1,0,1,1,2,2
286.88,1353.15,71,4.04,0.56,0.46,20.06,20.68,4.2,16,-5,32.27,34.18,7.47,19.09,2,0,2,2,0,2,4,1,1,2,0,0,0,1,1,0,1,2,2,2
526.42,2222.62,86,4.12,0.58,0.43,15.14,19.23,4.06,19,-4,34.09,34.34,9.03,23.88,3,0,3,2,0,3,4,2,1,3,0,1,0,1,1,0,1,2,2,2
282.13,1395.58,81,3.93,0.53,0.42,14.18,19.7,4.19,16,-3,33.04,34.83,7.83,18.5,2,0,2,2,1,1,4,1,1,3,0,2,0,1,1,0,1,1,2,2
269.4,1106.34,74,3.96,0.55,0.41,14.27,21.35,4.12,15,-4,33.08,34.18,7.32,16.38,2,0,2,2,1,1,4,1,1,3,0,1,0,1,1,0,1,1,2,2
571.4,2429.98,98,4.14,0.58,0.48,19.19,19.95,4,24,-3,32.8,39.83,11.65,33.03,4,0,2,2,1,4,4,2,1,2,0,2,0,1,1,2,2,3,2,3
278.13,885.82,47,4.19,0.57,0.51,20.58,13.47,3.95,12,-4,31.54,37.29,5.56,13.33,1,0,3,1,0,2,3,1,0,2,0,0,0,1,1,0,1,0,2,1
137.71,673.12,38,4.22,0.6,0.66,22.4,23.75,4.19,9,-4,29.38,37.5,4.71,10.1,1,0,2,1,0,0,3,0,0,2,0,0,0,1,1,0,1,0,2,2
210.44,935.33,45,4.16,0.57,0.56,18.4,13.5,4.22,12,-3,29.07,39.29,6.17,14.77,1,0,3,1,0,1,3,0,0,2,0,1,0,1,1,0,1,0,2,1
123.81,394.16,24,3.82,0.43,0.25,5,-1.88,3.76,10,2,38.6,54.29,4.79,10.87,1,0,3,0,1,3,0,1,0,0,0,2,0,1,3,0,1,0,1,0
268.62,1259.04,52,4.26,0.58,0.54,22.57,15.19,3.95,13,-4,33.44,38.71,6.18,14.7,1,0,3,1,0,1,4,1,1,2,0,0,0,1,1,0,1,0,2,2
504.01,1723.12,86,4.1,0.57,0.44,16.42,20.3,4.1,19,-5,35.19,34.34,8.53,24.26,3,0,3,2,0,4,4,1,1,3,0,0,0,1,1,0,1,2,2,2
419.43,2027.76,84,4.14,0.58,0.46,19.23,20.69,4.06,22,-3,32.85,40.38,9.8,23.95,3,0,4,1,1,3,4,2,0,2,0,2,1,1,1,2,1,2,3,3
435.22,1690.82,81,4.06,0.52,0.44,17.33,21.35,4.12,15,-4,31.93,34.88,7.72,17.2,2,0,2,2,1,1,4,1,1,3,0,1,0,1,1,0,1,1,2,2
517.14,1771.86,90,4.05,0.55,0.43,16.51,16,4.26,21,-3,33.12,37.62,9.16,21.74,2,0,3,2,0,3,4,2,1,2,0,2,0,1,1,0,1,2,3,2
309.03,1078.56,67,4,0.57,0.52,21.83,19.73,4.18,14,-4,30.41,34.25,7.05,16.65,1,0,2,1,0,2,4,1,1,2,0,0,0,1,1,0,1,1,2,2
445.85,1567.88,75,4.12,0.56,0.44,18.24,24.33,4.15,16,-5,32.79,35.71,7.91,20.77,3,0,2,2,0,2,4,1,1,3,0,0,0,1,1,0,1,2,2,2
491.9,1443.41,79,3.94,0.57,0.44,18.69,20.18,4.32,18,-2,32.24,34.44,7.72,19.09,2,0,2,1,1,3,4,1,1,2,0,2,0,1,1,0,1,2,2,2
75.14,119.71,15,3.51,0.43,0.2,2,8,4.38,9,1,31.65,59.09,2.75,6.14,0,0,3,1,0,0,1,0,1,2,1,2,0,0,1,0,0,0,1,0
373.83,1248.31,59,4.16,0.56,0.54,20.5,13.45,4.05,14,-3,32.89,38.03,6.67,14.7,1,0,3,1,0,1,4,1,1,2,0,1,0,1,1,0,1,0,2,2
679.47,2392.13,94,4.1,0.57,0.4,16.16,12.59,3.91,21,-3,33.59,37.04,9.11,20.8,3,0,4,2,1,4,4,2,1,2,0,2,1,1,1,0,1,0,3,2
252.56,1078.18,52,4.15,0.57,0.46,19.42,18.08,4.17,15,-4,31.62,37.88,6.51,14.85,2,0,2,1,0,3,4,1,0,2,0,1,0,1,1,0,1,1,2,2
240.15,1020.61,60,3.97,0.56,0.47,18.5,17.68,4.14,14,-5,32.13,36.76,6.52,13.98,1,0,2,2,0,1,4,1,1,2,0,0,0,1,1,0,1,1,2,2
267,1144,63,3.97,0.57,0.52,20.48,17.68,4.14,14,-5,31.58,36.49,6.72,15.67,1,0,2,2,0,1,4,1,1,2,0,0,0,1,1,0,1,1,2,2
333.06,1256.24,65,3.99,0.53,0.34,13.91,17,4.4,22,0,33.42,41.11,7.58,17.48,1,0,0,3,4,2,2,0,0,1,0,5,0,1,0,3,2,1,4,1
249,940.73,65,3.81,0.53,0.29,13.26,18.5,4.43,20,0,34.1,40.23,7.24,16.34,1,0,0,3,4,1,2,0,0,1,0,5,0,1,1,2,2,1,4,2
244.66,1040.76,58,3.79,0.51,0.24,9.43,18.48,4.19,20,-1,32.96,42.86,7.47,17.21,2,0,0,3,3,1,2,0,1,2,0,3,0,1,2,3,2,1,4,1
391.47,1098.78,71,3.85,0.53,0.28,13.6,17.32,4.23,20,0,33.12,43.01,7.77,16.92,2,0,0,3,3,0,2,0,1,1,0,4,0,1,2,3,2,1,4,2
291.09,902.33,65,3.83,0.52,0.25,9.88,19.31,4.52,19,0,34.23,39.33,7.31,16.34,1,0,0,3,4,1,2,0,0,1,0,5,0,1,1,1,2,1,4,2
280.75,1162.51,68,3.81,0.55,0.28,10.95,21.26,4.32,20,0,32.91,41.3,7.86,17.98,2,0,0,3,3,1,2,0,1,2,0,4,0,1,1,3,1,1,4,2
130.89,617.36,34,3.75,0.51,0.26,6.44,26.7,4.65,13,-3,32.74,32.76,5.1,10.83,1,0,0,3,3,0,2,0,0,1,0,2,0,1,0,1,0,1,4,1
138.88,520.38,31,3.7,0.5,0.26,6.75,28.37,4.79,12,-3,32.46,32.69,4.65,9.45,1,0,0,3,3,0,2,0,0,1,0,2,0,1,0,0,0,1,4,1
105.79,512.51,30,3.75,0.5,0.2,4.67,31.67,4.83,11,-2,31.04,35.71,4.46,9.45,1,0,0,3,3,0,1,0,0,1,0,2,0,1,0,0,0,1,4,1
207.07,973.74,59,3.87,0.52,0.29,11.65,19.48,4.45,19,0,33.76,39.51,6.91,15.16,1,0,0,3,4,0,2,0,0,1,0,5,0,1,1,2,2,1,4,2
412.5,1274.54,77,3.85,0.52,0.27,11.81,16.26,4.24,22,1,33.82,42.45,8.06,18.06,2,0,0,3,4,1,2,0,1,1,0,5,0,1,2,3,2,1,4,2
240.65,877.25,55,3.85,0.54,0.27,10,15.56,4.19,18,1,34.25,39.24,7.49,17.71,2,0,0,3,3,0,1,0,0,1,0,5,0,0,1,3,2,1,3,2
243.64,743.94,49,3.7,0.53,0.29,9.29,22.68,4.48,16,-2,32.69,38.24,6.34,13.93,1,0,0,3,3,0,2,0,0,1,0,3,0,1,1,1,2,1,4,2
315.12,978.99,61,3.81,0.5,0.28,10.94,19.25,4.21,17,-2,32.93,38.55,7.17,14.28,2,0,0,3,3,0,2,0,0,1,0,3,0,1,2,3,1,1,4,2
351.73,1178.05,72,3.8,0.55,0.22,9.75,19.47,4.26,21,1,33.21,42.55,7.93,17.65,2,0,0,3,4,0,2,0,1,2,0,5,0,1,2,3,2,1,4,2
150.56,650,50,3.7,0.52,0.24,8.17,25.44,4.4,16,-2,32.07,36.62,6.38,14.09,2,0,0,3,3,0,2,0,0,1,0,3,0,1,0,2,1,1,4,2
409.28,1261.68,76,3.9,0.51,0.25,12,18.63,4.26,22,1,33.66,43.56,8.16,18.76,2,0,0,3,4,1,2,0,1,2,0,5,0,1,2,3,2,1,4,2
705.41,2835.89,110,3.99,0.58,0.28,12.52,19.4,4.16,27,2,36.42,39.87,10.56,24.94,2,1,1,3,4,3,1,0,1,2,1,4,0,0,3,5,2,2,4,4
146.89,667.71,44,3.74,0.51,0.25,7.45,26.71,4.5,15,-2,32.7,35.38,5.93,13.11,2,0,0,3,3,0,2,0,0,1,0,3,0,1,0,1,1,1,4,2
153.87,487.52,30,3.71,0.48,0.1,2,31.32,5,12,-1,30.75,38.64,4.9,13.55,1,0,0,3,2,0,1,0,0,1,1,3,0,1,0,0,0,1,4,1
268.33,880.72,59,3.89,0.52,0.25,10,20.72,4.48,20,0,33.88,37.8,7.02,16.34,1,0,0,3,4,1,2,0,0,1,0,5,0,1,0,2,2,1,4,2
228.58,835.35,54,3.75,0.52,0.31,10.94,24.27,4.31,17,-2,32.64,37.5,6.64,13.81,2,0,0,3,3,0,2,0,0,1,0,3,0,1,0,3,1,1,4,2
223.19,849.2,54,3.78,0.53,0.33,11.22,22.52,4.37,18,-1,32.82,38.75,6.61,12.57,2,0,0,3,3,0,2,0,0,1,0,4,0,1,0,3,1,1,4,2
267.17,966.8,56,3.8,0.52,0.32,11.33,24.27,4.31,17,-2,32.87,38.27,6.77,12.64,2,0,0,3,3,0,2,0,0,1,0,3,0,1,0,3,1,1,4,2
128.77,232.61,22,3.61,0.49,0.09,1,23.62,4.85,9,-3,30.21,40.62,3.04,7.18,0,0,0,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,4,1
151.17,474.59,31,3.7,0.49,0.13,3,25.8,4.85,13,-2,31.46,35.56,4.72,9.45,1,0,0,3,3,0,2,0,0,1,0,3,0,1,0,0,0,1,4,1
239.28,841.06,47,3.81,0.52,0.23,8.55,27.25,4.29,14,-3,32.58,39.44,6.72,15.54,2,0,0,3,3,0,2,0,1,2,0,1,0,1,1,2,0,1,4,1
271.45,1098.37,73,3.87,0.52,0.29,12.95,19.39,4.29,20,0,33.29,41.49,7.68,15.81,2,0,0,3,4,0,2,0,0,1,0,5,0,1,1,3,2,1,4,2
176.77,655.95,42,3.73,0.51,0.29,6.83,24.79,4.5,16,-2,32.85,31.34,5.85,12.37,1,0,0,3,3,0,2,0,0,1,0,3,0,1,0,2,1,1,4,2
255.35,897.18,58,3.75,0.49,0.28,9.75,19.07,4.36,19,-1,33.02,40,7.05,13.9,1,0,0,3,3,0,2,0,0,1,0,4,0,1,1,3,2,1,4,2
527.27,1567.33,83,3.85,0.53,0.27,10.09,12.58,4.21,25,2,34.61,41.59,8.82,19.58,2,1,0,3,4,2,2,0,1,1,0,5,0,1,3,4,2,1,4,2
715.05,1907.44,106,3.86,0.53,0.29,13.61,19.73,4.23,28,1,35.03,41.91,9.53,21.92,2,0,1,3,4,2,2,0,1,1,1,5,0,1,3,5,2,2,5,4
545.15,1949.54,104,3.9,0.54,0.28,13.45,19.73,4.23,28,1,35.03,41.61,9.83,22.16,2,0,1,3,4,2,2,0,1,1,1,5,0,1,3,5,2,2,5,4
306.19,1000.65,70,3.76,0.51,0.27,10.84,18.44,4.31,20,0,34.81,37.63,7.76,17.49,1,0,0,3,4,0,2,0,0,1,0,5,0,1,2,3,2,1,4,3
286.8,951.07,68,3.76,0.51,0.25,9.53,17,4.26,20,-1,35.15,39.78,8.04,18.04,1,0,0,3,4,1,2,0,0,1,0,4,0,1,2,3,2,1,4,2
300.83,1148.47,79,3.75,0.51,0.24,10.21,20.06,4.17,21,0,35.19,40.57,8.34,20.12,2,0,0,3,4,0,2,0,0,1,0,5,0,1,2,4,2,1,4,4
86.96,398.58,27,3.64,0.5,0.22,4.67,34.88,4.76,10,-3,30.77,32.5,3.89,8.18,1,0,0,3,3,0,1,0,0,1,0,1,0,1,0,0,0,1,4,1
115.6,479.38,31,3.73,0.51,0.19,4.67,28.37,4.79,12,-3,31.81,35.56,4.61,9.45,1,0,0,3,3,0,2,0,0,1,0,2,0,1,0,0,0,1,4,1
128.8,618.59,35,3.77,0.49,0.23,5.75,25.19,4.76,14,-2,32.32,31.58,5.36,11.37,1,0,0,3,3,0,2,0,0,1,0,3,0,1,0,0,1,1,4,1
159.02,517.38,39,3.67,0.51,0.18,5.43,23.08,4.54,15,-2,32.07,38.98,5.72,14.15,1,0,0,3,3,0,2,0,0,1,0,3,0,1,1,1,1,1,4,2
235.8,823.83,52,3.78,0.51,0.29,10.53,21.62,4.38,17,-2,33.33,40,6.51,14.06,1,0,0,3,3,0,2,0,0,1,0,3,0,1,1,2,2,1,4,2
133.92,584.03,38,3.71,0.55,0.26,7.6,19.46,4.42,16,-2,32.73,37.93,5.92,13.11,1,0,0,3,3,0,2,0,0,1,0,3,0,0,1,1,2,1,4,2
232.49,1026.62,65,3.86,0.54,0.29,12.42,18.5,4.43,20,0,34.62,38.46,7.38,17.32,1,0,0,3,4,1,2,0,0,1,0,5,0,1,1,2,2,1,4,2
425.82,1607.95,77,3.91,0.53,0.22,10.94,20.25,4.17,24,-1,33.17,43.69,9.61,23.83,2,0,1,3,3,1,2,0,1,2,1,3,0,1,2,5,2,2,4,1
313.4,1082.65,62,3.8,0.54,0.24,9.2,19.66,4.31,19,0,33.01,41.18,7.28,14.09,2,0,0,3,3,0,2,0,1,1,0,4,0,1,1,3,1,1,4,2
224.14,727.35,53,3.72,0.53,0.23,7.67,22.69,4.35,16,-2,32.45,35.53,6.65,14.09,2,0,0,3,3,0,2,0,0,1,0,3,0,1,1,2,1,1,4,2
249.37,799.53,54,3.74,0.52,0.22,8,22.15,4.33,17,-1,32.65,39.24,6.78,16.92,2,0,0,3,3,0,2,0,1,1,0,3,0,1,1,2,1,1,4,2
382.06,1509.98,80,3.82,0.54,0.28,10.27,12.94,4.31,24,2,33.71,42.34,8.5,18.06,2,1,0,3,4,2,2,0,1,1,0,5,0,1,2,3,2,1,4,1
92.02,293.13,23,3.6,0.48,0.22,4,28.86,5.07,10,-3,30.31,40.62,3.36,6.85,0,0,0,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,4,1
214.8,873.69,55,3.81,0.53,0.29,10.75,19.96,4.44,18,-1,33.31,39.47,6.62,13.94,1,0,0,3,3,0,2,0,0,1,0,4,0,1,1,2,2,1,4,2
237.95,930.96,57,3.83,0.54,0.28,10.88,19.48,4.45,19,0,33.53,39.74,6.75,14.66,1,0,0,3,4,0,2,0,0,1,0,5,0,1,1,2,2,1,4,2
214.15,729.12,51,3.77,0.53,0.25,9.08,22.68,4.48,16,-2,33.31,40,6.43,14.06,1,0,0,3,3,0,2,0,0,1,0,3,0,1,1,1,2,1,4,2
314.46,1045.94,59,3.84,0.5,0.25,9.73,16.82,4.21,18,-1,32.88,39.29,7.25,14.28,2,0,0,3,3,0,2,0,1,1,0,3,0,1,2,3,1,1,4,1
389.87,1411.47,61,3.89,0.51,0.3,10.44,17,4.34,20,0,33.28,37.5,7.8,16.55,2,1,0,3,3,1,2,0,1,1,0,3,0,1,1,3,1,1,4,1
561.38,1961.94,94,3.95,0.53,0.31,13.03,17.4,4.18,26,2,36.23,40.98,9.37,22.77,2,1,1,3,3,2,1,0,1,1,1,4,0,0,3,5,2,2,4,4
794.53,3137.76,137,3.97,0.55,0.28,15.42,20.43,4.22,32,1,35.54,40,11.6,28.41,2,0,1,3,5,4,2,0,1,2,1,5,0,1,4,6,2,3,5,4
783.67,2539.88,108,4,0.54,0.29,12.32,21.46,4.39,31,2,35.01,42.55,10.02,20.78,2,1,1,3,4,3,2,0,1,1,1,5,0,1,2,5,2,3,5,4
204.49,1057.6,32,4.03,0.53,0.34,8.18,19.5,4.35,14,-1,33.3,39.22,5.84,12.5,1,1,0,2,2,3,1,0,1,2,0,0,0,0,1,2,0,1,3,0
234.09,893.87,59,3.82,0.52,0.24,8.14,19.39,4.29,20,0,33.24,41.67,7.11,14.06,2,0,0,3,4,0,2,0,0,1,0,5,0,1,1,3,2,1,4,2
221.7,942.56,52,3.8,0.5,0.31,10.88,24.27,4.31,17,-2,32.51,38.16,6.63,13.81,2,0,0,3,3,0,2,0,0,1,0,3,0,1,0,3,1,1,4,2
175.59,824.65,53,3.77,0.5,0.28,9.33,24.27,4.31,17,-2,32.6,36.71,6.75,13.74,2,0,0,3,3,0,2,0,0,1,0,3,0,1,0,3,1,1,4,2
433.12,1238.72,73,3.86,0.51,0.26,11.58,16.06,4.28,21,1,33.2,43.3,7.83,17.07,2,0,0,3,3,0,2,0,1,1,0,5,0,1,2,3,2,1,4,2
565.76,2158.64,96,3.99,0.53,0.24,10.09,15.67,4.33,27,2,34.07,41.86,9.35,18.8,2,1,0,3,4,3,2,0,1,1,0,5,0,1,2,4,2,2,4,2
435.95,1124.44,89,3.76,0.52,0.29,15.31,19.22,4.17,22,0,34.93,40.52,8.65,20.12,2,0,0,3,4,1,2,0,0,1,0,5,0,1,2,4,2,1,4,4
732.09,2415.53,102,4.03,0.53,0.25,13.68,16.05,4.23,30,2,33.97,43.7,9.95,22.5,2,1,0,3,4,4,2,0,1,2,0,5,0,1,2,6,2,2,4,2
566.86,1554.54,93,3.85,0.52,0.27,14.08,17,4.23,24,2,34.67,43.9,9.07,22.14,2,1,0,3,4,1,2,0,1,2,0,5,0,1,3,4,2,1,4,3
457.66,1527.32,80,3.91,0.53,0.29,12.78,14.94,4.17,24,1,33.54,43.93,8.29,17.48,2,0,0,3,4,2,2,0,1,1,0,5,0,1,2,4,2,1,4,2
