X1_exposed_hydrophobic_count,X2_ligand_acceptor_count,X3_ligand_clash_count,X4_ligand_donor_count,X5_ligand_hbond_count,X6_molecular_weight,X7_occluded_ligand_acceptor_count,X8_occluded_ligand_donor_count,X9_occluded_ligand_polar_count,X10_occluded_protein_acceptor_count,X11_occluded_protein_donor_count,X12_occluded_protein_polar_count,X13_rotatable_bond_count,X14_ligand_buried_surface_area_docked
1,4,4,0,2,174.09,0,0,1,1,0,0,3,98.1519
1,2,4,0,2,136.128,0,0,0,1,0,0,2,96.2509
3,1,18,4,1,228.205,0,1,0,4,1,0,1,88.4316
1,2,25,6,3,454.394,1,3,0,5,1,0,15,98.4897
2,1,16,2,1,281.675,1,1,0,2,0,0,2,98.2175
1,3,9,10,1,258.232,3,7,0,4,1,0,15,97.9552
1,4,22,11,7,361.311,2,4,0,3,0,0,20,98.4929
2,4,23,11,8,361.311,3,3,0,3,1,0,21,99.0314
0,7,15,5,6,185.114,2,1,0,3,0,0,6,98.5014
1,16,29,10,7,506.287,9,5,0,6,1,0,17,93.9178
9,29,66,20,18,926.544,7,7,0,5,0,0,34,85.3538
1,7,15,5,4,185.114,1,3,0,2,0,0,6,98.6554
2,5,5,4,5,192.128,1,2,0,4,0,0,5,96.8839
2,5,12,4,1,288.214,3,2,0,4,0,0,8,98.4438
1,9,19,6,4,296.166,6,2,0,5,0,0,11,96.5249
3,7,21,7,4,279.182,3,5,0,5,1,0,10,95.1611
1,7,13,9,6,321.222,4,5,0,2,0,0,12,98.6999
0,5,14,5,7,155.108,0,1,0,1,0,0,5,98.5364
0,6,19,6,6,186.122,2,2,0,1,1,0,6,99.9052
2,5,9,4,1,288.214,4,2,1,4,0,0,8,98.3313
0,10,12,1,1,375.103,6,1,1,5,1,1,7,99.0176
0,6,2,4,2,239.101,3,3,1,3,0,0,6,97.9026
1,10,8,1,2,339.071,7,0,0,5,0,0,7,99.0434
3,3,29,5,3,524.416,2,3,1,6,1,0,18,97.915
4,14,50,12,13,840.579,8,2,0,5,0,2,37,93.2607
3,9,39,5,5,609.461,5,1,1,6,0,0,24,95.5596
0,9,12,2,2,408.179,7,0,3,6,0,0,9,98.2552
0,9,11,2,2,408.179,7,0,2,6,0,0,9,98.1559
0,9,11,2,2,408.179,7,1,3,5,0,0,9,98.5936
1,4,4,0,2,112.04,1,0,0,1,0,0,2,96.4336
2,2,4,0,2,140.095,0,0,0,1,0,0,3,96.0948
2,2,4,0,2,140.095,0,0,0,1,0,0,3,95.9701
1,3,3,3,1,199.146,3,1,0,1,0,0,3,97.6305
2,3,10,6,1,282.28,3,4,1,3,0,0,5,98.0833
1,2,2,3,1,157.129,1,1,0,1,0,0,1,97.3251
1,2,5,2,1,289.655,2,1,1,2,0,0,5,99.018
5,9,25,2,2,548.403,7,1,0,9,1,0,11,96.1546
3,2,17,2,0,385.162,2,2,0,5,0,1,6,97.5769
1,3,8,3,5,245.192,1,0,0,1,0,0,8,98.2496
2,3,13,3,4,293.235,1,1,1,3,0,0,8,98.7052
5,5,23,4,4,474.366,3,2,1,6,0,0,13,98.6073
2,2,5,0,2,124.117,0,0,0,1,0,0,1,95.4977
3,4,14,1,2,310.713,2,1,1,3,1,0,4,98.3773
3,7,9,2,3,336.277,4,2,1,4,0,0,6,98.4244
3,2,9,4,0,230.201,2,4,0,3,0,0,5,98.2873
3,3,18,3,3,429.226,2,0,0,5,0,0,8,98.6992
2,7,21,4,4,452.33,2,1,0,5,1,0,10,96.1031
4,13,44,15,14,773.538,5,4,0,9,1,1,33,94.1507
10,12,48,19,11,907.694,3,8,0,7,0,0,42,83.7858
7,12,47,12,9,896.647,5,7,1,10,4,1,34,92.9467
0,6,3,2,2,268.158,3,0,0,2,0,0,3,97.833
0,3,5,1,2,281.201,1,0,1,3,1,0,2,99.2349
2,1,1,1,1,476.788,1,0,1,3,0,0,3,99.1198
0,6,6,0,1,246.176,4,0,0,2,0,0,4,97.8515
5,9,31,3,7,513.327,2,1,0,9,0,0,19,95.3664
9,10,33,2,5,684.458,3,2,0,9,0,1,18,83.7924
6,5,35,8,7,480.387,3,2,0,6,0,1,21,96.6672
12,11,55,10,10,848.629,5,3,0,7,0,1,33,87.973
4,9,40,7,9,629.447,2,2,0,7,0,0,29,95.5204
2,9,29,3,2,568.322,8,0,0,6,0,0,20,98.6865
6,5,28,5,3,467.317,3,3,2,6,1,0,19,94.3826
5,9,27,4,3,595.348,5,2,0,10,1,0,12,95.1642
2,8,13,3,7,296.11,2,1,1,2,0,0,6,98.4835
2,8,14,2,7,297.094,2,0,1,2,0,0,5,98.4135
0,8,7,3,2,296.11,5,1,1,3,0,0,6,98.5275
2,2,7,5,2,137.116,0,5,0,1,0,0,6,96.5787
3,5,31,4,5,450.338,1,2,0,6,0,0,14,95.4926
3,7,24,3,3,488.281,5,1,0,5,0,0,16,96.5929
0,7,12,7,5,253.165,3,2,0,2,0,0,7,98.4143
0,9,26,8,10,284.179,2,1,0,2,0,0,8,92.9873
0,6,12,6,5,236.158,2,3,0,3,0,0,6,98.1609
0,8,19,2,6,292.036,2,0,2,2,0,0,9,95.7016
1,7,19,3,6,246.071,2,0,0,2,0,0,8,96.7674
0,8,14,1,5,246.048,3,0,0,3,0,0,7,97.2978
1,3,4,1,0,157.102,1,1,0,1,0,0,4,96.1275
3,8,19,2,3,441.223,5,1,0,6,0,0,14,98.6242
4,8,29,2,6,549.319,3,0,0,8,0,0,17,96.378
1,4,5,3,3,233.185,3,0,0,3,1,0,4,98.1955
0,16,21,4,4,495.086,9,3,3,4,0,1,11,98.746
2,5,19,3,3,319.278,2,2,2,4,0,0,5,98.5253
1,1,5,4,1,202.191,1,1,0,1,1,0,2,97.1358
4,6,26,5,2,429.32,4,1,0,6,0,0,6,92.8497
1,8,23,2,1,537.202,7,1,3,7,2,1,10,98.7382
4,4,9,2,2,316.249,3,0,0,5,0,0,6,97.5829
3,3,12,3,3,315.264,1,2,0,6,0,0,6,98.5827
4,5,24,3,1,459.348,4,0,0,5,1,0,3,92.7083
2,8,20,7,3,371.307,5,4,1,4,0,0,11,97.9337
1,2,4,4,2,263.082,2,1,0,1,0,0,3,98.2116
1,3,11,2,1,335.702,2,1,0,5,1,0,7,98.8109
2,2,4,3,0,121.093,0,3,0,1,0,0,2,95.6082
1,2,6,4,1,100.076,1,1,0,1,0,0,1,95.6316
2,4,3,1,0,254.026,3,1,0,2,0,0,2,98.5971
1,3,5,2,2,134.096,0,0,0,1,0,0,0,96.8247
0,6,3,3,1,326.132,5,2,2,4,1,0,7,99.387
0,5,15,7,5,259.197,0,4,0,4,0,0,5,98.352
0,4,5,4,1,180.118,2,1,0,1,0,0,4,97.6478
0,4,6,4,2,230.156,1,3,1,1,1,0,4,98.2925
1,4,4,4,1,180.118,2,3,0,1,0,0,4,97.0711
6,3,18,1,0,361.284,2,1,0,3,0,1,4,95.5515
4,4,20,1,0,375.291,3,1,0,4,0,0,4,95.1899
3,3,13,0,2,336.255,1,0,0,4,0,0,4,97.8569
3,5,10,0,1,254.198,2,0,0,2,0,0,3,96.7322
2,9,21,1,3,409.263,4,1,0,5,0,0,10,96.6404
3,11,27,2,5,476.309,4,1,0,5,1,0,14,94.1811
1,0,3,4,1,116.12,0,2,0,1,0,0,2,96.4949
1,3,12,6,3,322.276,3,2,0,3,0,0,6,96.5556
0,3,19,9,5,399.364,3,2,0,4,1,0,9,98.582
4,3,12,2,2,242.185,2,1,0,3,0,0,4,98.0504
7,3,17,2,2,254.196,1,1,0,6,1,0,4,95.236
3,6,26,1,4,487.398,2,0,1,5,1,0,9,93.2379
2,1,6,4,2,106.105,0,3,0,1,0,0,3,97.0542
3,5,12,2,2,296.234,4,1,1,4,1,0,3,98.1728
1,3,18,3,3,353.31,1,2,1,4,0,0,8,98.9106
2,4,10,4,3,370.299,4,1,0,5,0,0,7,99.2158
5,4,19,4,1,447.854,2,4,0,6,0,0,6,94.77
3,7,23,2,2,550.717,5,1,0,6,1,0,10,98.2333
0,5,13,3,1,399.382,5,2,1,5,0,0,11,99.4493
3,3,27,11,9,431.382,1,2,0,6,2,0,24,98.5287
3,5,35,2,4,659.491,2,0,1,9,0,0,20,97.5881
1,3,6,7,6,311.277,1,1,0,1,1,0,5,98.8339
2,5,13,5,4,398.28,4,2,1,4,0,1,10,98.631
0,8,27,10,9,518.393,5,3,0,5,0,0,14,99.8075
0,9,13,3,3,314.102,4,0,1,3,0,0,6,97.9522
0,10,16,4,5,355.134,4,2,1,3,0,0,6,97.3585
1,10,15,3,5,330.101,5,0,0,3,0,0,6,98.0121
0,7,6,1,4,180.01,2,0,1,3,0,0,5,97.5956
0,6,5,0,3,150.992,2,0,1,2,0,0,3,98.2227
1,6,12,2,4,167.014,2,1,1,1,0,0,5,98.8847
1,0,3,4,1,116.12,0,1,0,1,0,0,2,95.8435
1,0,3,4,1,116.12,0,1,0,1,0,0,2,95.8017
6,5,24,0,2,471.81,2,0,2,8,0,0,5,94.4751
1,0,3,3,1,137.137,0,1,0,1,0,0,5,95.752
2,5,16,6,2,414.35,4,5,0,6,0,0,12,99.2962
1,1,10,6,3,316.292,1,3,0,4,0,0,5,99.1882
1,3,1,3,1,133.111,3,1,0,0,0,0,1,97.3539
0,5,12,4,2,284.25,2,2,2,2,0,0,6,98.9064
1,4,8,4,2,278.269,3,2,1,3,0,0,6,99.3138
3,3,27,3,2,488.333,2,2,3,8,1,0,15,97.6985
5,3,25,5,4,430.295,1,2,0,5,0,0,14,89.992
4,3,29,6,4,443.314,2,3,2,6,1,1,17,96.7705
1,6,11,5,6,257.182,2,2,1,2,0,0,6,98.6508
0,7,20,5,5,261.17,4,2,0,4,0,0,5,96.2067
1,6,22,6,8,272.196,2,0,1,2,1,0,6,96.792
1,3,5,1,2,145.092,1,0,0,1,0,0,3,96.0443
2,3,6,1,1,133.081,1,1,0,1,0,0,2,96.8615
1,4,4,1,2,151.076,1,1,1,1,0,0,2,96.5477
8,13,53,14,11,930.753,5,7,1,11,2,2,38,88.0876
2,5,12,3,4,367.295,0,1,0,2,0,0,10,96.7589
3,5,21,1,1,321.219,1,1,0,6,0,0,3,94.2724
3,4,7,0,1,291.043,3,0,0,4,0,1,6,98.4686
0,10,30,5,9,586.271,4,0,1,5,1,1,21,97.3774
3,6,28,5,8,451.367,1,1,1,5,1,0,16,96.5491
6,2,14,1,1,398.038,2,0,1,3,0,0,5,94.8635
3,1,10,1,0,317.533,1,1,0,4,1,0,5,98.1337
2,3,10,2,0,346.299,2,2,0,3,1,0,7,97.4003
0,5,7,6,6,286.2,2,2,0,4,0,0,13,98.73
3,6,15,1,4,378.232,3,0,0,5,0,0,7,98.4923
3,6,15,1,5,378.232,2,0,0,5,1,0,7,96.2077
1,9,20,5,5,427.286,5,3,0,4,0,0,11,98.6986
0,9,22,5,6,437.304,3,4,1,6,0,0,12,97.6679
1,9,22,5,5,437.304,4,3,1,5,0,0,12,97.4614
9,13,41,15,15,793.57,7,1,0,9,2,1,34,86.8023
0,3,9,2,3,230.199,0,0,1,1,0,0,5,98.394
1,3,8,2,3,230.199,1,0,1,1,0,0,5,98.4162
3,7,13,3,3,337.2,3,1,1,4,0,0,6,94.1097
1,13,15,4,6,416.114,8,1,2,2,0,0,9,99.4506
1,23,28,4,6,786.176,14,1,3,11,0,0,16,94.6509
1,13,15,4,7,416.114,6,1,2,3,0,0,9,99.3063
2,13,18,3,6,415.106,6,1,2,4,0,0,8,93.8197
2,28,38,8,11,895.2,13,4,2,8,0,0,22,92.3641
2,2,9,0,1,272.213,0,0,0,3,0,0,8,98.2194
3,1,1,1,0,328.784,0,0,0,1,0,0,1,98.074
1,2,7,2,1,319.955,0,1,0,3,0,0,3,98.2324
2,3,4,0,2,144.084,0,0,0,1,0,0,2,96.8065
3,3,9,1,1,305.223,2,0,2,5,1,0,6,98.8405
6,8,44,12,13,620.483,4,1,0,5,2,0,28,93.2432
7,8,31,2,6,565.291,3,0,1,6,0,0,22,93.5785
5,9,29,2,5,531.282,4,0,1,7,0,1,22,92.9294
0,14,32,4,8,651.323,8,1,1,5,0,1,23,99.2505
0,8,14,5,5,355.215,3,4,0,3,0,0,15,99.5136
3,8,27,4,5,514.401,3,2,0,7,1,0,15,98.5783
4,9,31,2,5,600.449,2,1,1,8,2,0,16,94.9799
2,2,6,1,1,81.0495,1,1,0,1,0,0,3,96.6435
12,6,21,0,0,398.26,1,0,0,8,1,0,0,75.5122
7,13,45,3,3,837.568,5,2,0,13,1,2,9,85.6413
1,9,13,4,4,337.142,3,1,2,3,0,0,7,97.358
3,10,25,5,7,354.149,4,0,0,3,0,0,7,93.8872
1,10,27,5,6,354.149,4,1,2,6,0,0,7,93.9654
7,4,12,4,5,769.814,2,0,0,3,2,0,7,86.0646
5,4,5,1,2,293.209,2,1,0,3,0,0,5,90.8225
7,2,4,0,2,248.191,0,0,0,1,1,0,15,89.6667
5,3,14,0,3,478.163,0,0,1,4,1,0,9,87.2595
9,4,9,1,2,378.333,2,1,0,3,0,0,5,89.6587
12,5,12,1,3,385.352,1,1,0,4,0,0,6,86.9325
7,4,9,2,3,162.099,0,2,0,2,0,0,4,90.1878
7,4,6,0,4,174.09,0,0,1,2,1,0,3,91.3879
4,2,3,0,1,136.128,1,0,0,1,1,0,2,86.5395
3,1,6,4,3,228.205,0,1,0,1,1,0,1,93.7905
11,2,12,6,4,454.394,0,2,0,2,5,0,15,86.5354
6,1,5,2,1,281.675,1,0,0,2,2,0,2,87.3971
5,3,11,10,5,258.232,0,6,0,2,1,0,15,92.8305
3,4,11,11,5,361.311,3,2,0,1,0,0,20,89.4452
7,4,18,11,8,361.311,1,3,0,1,0,0,21,89.6532
3,6,6,5,6,185.114,0,2,0,1,0,0,5,90.7261
6,16,17,10,9,506.287,7,3,0,4,0,0,17,83.3513
16,29,31,20,20,926.544,7,3,0,4,1,0,34,69.2701
5,7,8,5,7,185.114,0,3,0,1,1,0,6,91.2861
4,5,14,4,6,192.128,1,2,0,2,0,0,5,91.5521
6,5,12,4,7,288.214,0,1,0,3,1,0,8,91.8555
1,9,8,6,6,296.166,2,3,0,2,1,0,11,91.3399
4,7,10,7,7,279.182,1,3,0,2,0,0,10,90.8512
2,7,16,9,8,321.222,1,5,0,2,0,0,12,85.9448
2,5,10,5,5,155.108,1,2,0,1,0,0,5,90.3803
3,6,10,6,7,186.122,0,4,0,1,0,0,6,90.5796
5,5,13,4,5,288.214,1,1,0,1,0,0,8,93.0794
5,10,17,1,4,375.103,3,1,1,3,0,0,7,89.0437
5,6,8,4,4,239.101,1,4,1,2,0,0,6,93.1089
3,10,14,1,4,339.071,3,0,2,3,1,0,7,88.8894
9,3,20,5,1,524.416,3,2,0,5,2,0,18,83.1717
15,14,26,12,9,840.579,4,1,0,5,1,1,37,76.2186
10,9,15,5,5,609.461,4,2,1,5,0,0,24,70.9702
3,9,7,2,4,408.179,2,0,1,2,0,0,9,86.4396
4,9,8,2,3,408.179,2,1,2,2,1,0,9,87.1492
5,9,7,2,4,408.179,2,1,2,2,1,0,9,84.6961
3,4,4,0,4,112.04,0,0,0,2,0,0,2,88.6511
6,2,1,0,1,140.095,0,0,0,0,1,0,3,83.1867
6,2,1,0,1,140.095,0,0,0,0,1,0,3,83.6221
7,3,8,3,5,199.146,0,0,0,3,1,0,3,91.3639
3,3,15,6,6,282.28,0,2,0,3,0,0,5,94.5197
5,2,7,3,4,157.129,0,0,0,2,0,0,1,91.3222
6,2,5,2,2,289.655,0,1,1,2,2,0,5,85.2373
15,9,14,2,2,548.403,4,2,0,2,1,0,11,77.9011
5,2,8,2,0,385.162,1,2,1,4,0,0,6,89.0999
6,3,5,3,4,245.192,0,1,0,1,1,0,8,87.6053
6,3,6,3,3,293.235,0,2,1,2,0,0,8,87.8779
13,5,10,4,4,474.366,1,2,0,2,5,0,13,83.7572
3,2,7,0,2,124.117,0,0,0,2,0,0,1,88.4321
5,4,6,1,2,310.713,1,1,1,2,0,0,4,89.6799
5,7,7,2,6,336.277,1,1,0,2,1,0,6,89.1995
10,2,14,4,2,230.201,1,1,0,3,2,0,5,80.0277
5,3,10,3,2,429.226,2,0,0,3,1,0,8,88.8164
9,7,13,4,3,452.33,3,2,0,4,1,0,10,83.2255
13,13,30,15,8,773.538,4,3,0,5,0,0,33,68.0344
13,12,30,19,9,907.694,3,7,0,2,2,0,42,74.3878
21,12,29,12,10,896.647,4,5,2,6,0,0,34,66.0737
10,6,9,2,3,268.158,3,1,0,4,1,0,3,92.5369
7,3,10,1,2,281.201,0,1,1,3,0,0,2,89.8168
3,1,6,1,1,470.74,0,0,0,3,0,0,1,91.7207
4,6,9,0,4,246.176,1,0,0,2,0,0,4,87.8675
8,9,13,3,6,513.327,1,1,0,4,2,0,19,82.7157
25,10,1,2,8,716.711,2,0,0,2,1,0,20,82.666
6,5,25,8,8,480.387,2,1,0,2,0,0,21,84.4536
11,11,24,10,8,848.629,3,2,0,5,2,0,33,65.4002
12,9,15,7,5,629.447,2,4,0,4,0,0,29,73.6925
10,9,18,3,4,568.322,2,1,1,4,0,0,20,78.2114
8,5,13,5,2,467.317,3,1,2,4,2,0,19,86.5682
10,9,16,4,6,595.348,1,0,0,3,1,0,12,68.6315
4,8,11,3,9,296.11,0,1,2,4,0,0,6,92.798
4,8,11,2,7,297.094,1,0,2,4,0,0,5,94.1524
3,8,10,3,7,296.11,0,3,1,4,0,0,6,92.4593
2,2,12,5,4,137.116,0,1,0,1,0,0,6,88.761
10,5,15,4,4,450.338,1,3,0,3,1,0,14,83.6432
8,7,18,3,4,488.281,3,2,0,5,2,0,16,82.098
4,7,11,7,7,253.165,1,2,0,2,0,0,7,91.6182
2,9,17,8,10,284.179,1,2,0,2,0,0,8,91.7617
3,6,12,6,5,236.158,0,3,0,1,4,0,6,93.7353
3,8,11,2,7,292.036,0,0,1,3,0,0,9,93.1098
0,7,10,3,4,246.071,1,0,1,3,1,0,8,92.3482
3,8,9,1,6,246.048,1,0,0,3,0,0,7,93.4366
5,3,3,1,2,157.102,1,1,0,1,0,0,4,87.3238
6,8,15,2,5,441.223,3,1,0,4,1,0,14,87.2524
8,8,15,2,3,549.319,1,0,0,4,3,0,17,76.7955
5,4,11,3,6,233.185,0,0,0,1,2,0,4,89.1132
2,16,21,4,10,495.086,4,1,2,4,0,0,11,86.1908
8,5,4,3,3,319.278,2,1,2,2,1,0,5,87.4623
7,1,5,4,1,202.191,0,2,0,1,0,0,2,85.8236
7,6,9,5,5,429.32,2,0,0,3,0,0,6,85.0999
9,8,24,2,5,537.202,1,1,1,4,1,0,10,82.5409
9,4,10,2,2,316.249,2,2,0,2,2,0,6,86.9065
6,3,6,3,4,315.264,0,1,0,1,0,0,6,86.8981
11,5,12,3,3,459.348,2,1,0,2,3,0,3,74.0776
7,8,21,7,7,371.307,5,1,0,1,4,0,11,84.6409
3,2,4,4,4,263.082,1,0,0,1,1,0,3,90.5713
7,3,5,2,1,335.702,1,2,0,3,1,0,7,86.859
2,2,9,3,5,121.093,0,0,0,1,0,0,2,87.7408
2,2,5,4,2,100.076,0,3,0,1,2,0,1,85.5519
7,4,2,1,2,254.026,1,0,0,1,0,0,2,86.194
1,3,8,2,4,134.096,0,0,0,1,1,0,0,92.7844
1,6,6,3,3,326.132,2,2,1,2,1,0,7,93.4918
5,5,14,7,5,259.197,1,5,0,2,3,0,5,93.7408
5,4,6,4,3,180.118,0,1,0,2,0,0,4,68.6868
4,4,8,4,3,230.156,1,2,1,3,0,0,4,84.6303
5,4,9,4,4,180.118,1,1,0,3,0,0,4,89.656
7,3,17,1,2,361.284,0,0,0,2,1,0,4,80.2447
10,4,15,1,3,375.291,0,0,0,3,2,0,4,80.6818
11,3,4,0,1,336.255,0,0,0,2,2,0,4,86.5446
5,5,12,0,2,254.198,2,0,0,3,0,0,3,89.8824
4,9,11,1,4,409.263,2,0,0,2,1,0,10,87.101
6,11,17,2,6,476.309,3,0,0,4,1,0,14,88.4986
3,0,8,4,3,116.12,0,0,0,1,1,0,2,93.842
7,3,5,6,2,322.276,2,0,0,2,3,0,6,87.7044
16,3,14,9,4,399.364,1,1,0,3,1,0,9,66.3873
8,3,1,2,2,242.185,1,0,0,1,1,0,4,83.7762
8,3,3,2,2,254.196,1,1,0,1,1,0,4,83.0494
17,6,5,1,1,487.398,2,0,0,1,2,0,9,73.17
2,1,7,4,2,106.105,1,2,0,0,1,0,3,96.7147
4,5,4,2,4,296.234,1,0,1,1,0,0,3,88.6986
7,3,6,3,3,353.31,0,2,0,2,0,0,8,87.5626
11,4,6,4,1,370.299,1,0,0,2,1,0,7,80.811
6,4,11,4,4,447.854,0,0,2,2,1,0,6,77.0391
12,7,8,2,1,550.717,5,1,0,4,3,0,10,78.1576
6,5,6,3,3,399.382,2,3,0,3,0,0,11,87.1315
8,3,20,11,11,431.382,0,1,0,3,0,0,24,85.9724
16,5,21,2,3,659.491,1,0,0,5,2,0,20,69.0543
7,3,4,7,1,311.277,2,1,0,1,1,0,5,81.4524
5,5,10,5,5,398.28,1,1,1,3,1,0,10,86.5839
6,8,18,10,4,518.393,5,2,0,3,0,0,14,78.1628
3,9,13,3,9,314.102,2,0,1,3,0,0,6,94.4262
3,10,13,4,8,355.134,2,2,2,3,0,0,6,93.8468
3,10,9,3,5,330.101,2,2,1,1,0,0,6,92.5339
2,7,8,1,5,180.01,1,1,0,3,0,0,5,89.1523
1,6,3,0,5,150.992,0,0,1,1,0,0,3,85.4664
1,6,8,2,4,167.014,1,1,1,2,0,0,5,89.7164
2,0,8,4,3,116.12,0,0,0,1,0,0,2,93.5908
6,0,6,4,2,116.12,0,1,0,1,2,0,2,75.6
15,5,13,0,3,471.81,1,0,2,5,0,0,5,76.4123
7,0,5,3,0,137.137,0,3,0,1,0,0,5,80.4807
6,5,12,6,5,414.35,0,2,1,3,0,0,12,85.7756
5,1,6,6,1,316.292,0,1,0,2,3,0,5,87.1447
5,3,5,3,4,133.111,0,0,0,2,0,0,1,78.9895
3,5,14,4,4,284.25,1,3,1,2,0,0,6,92.7904
4,4,7,4,4,278.269,1,2,0,3,0,0,6,90.1284
8,3,15,3,1,488.333,2,2,1,3,1,0,15,82.7222
8,3,13,5,3,430.295,1,0,3,4,1,0,14,88.294
7,3,21,6,4,443.314,0,2,1,1,1,0,17,88.1791
3,6,10,5,5,257.182,1,3,1,3,0,0,6,89.9407
4,7,12,5,8,261.17,0,2,0,2,1,0,5,93.4499
5,6,15,6,10,272.196,0,1,1,3,0,0,6,79.9968
2,3,3,1,4,145.092,0,0,0,1,1,0,3,87.923
2,3,9,1,2,133.081,0,1,0,2,0,0,2,88.3067
2,4,5,1,3,151.076,1,0,1,2,0,0,2,90.6066
15,13,34,14,12,930.753,1,1,0,5,0,0,38,66.4524
9,5,10,3,3,367.295,1,2,0,1,3,0,10,86.5607
6,5,13,1,1,321.219,1,1,0,4,1,0,3,90.6994
5,4,6,0,2,291.043,1,0,0,1,3,0,6,90.7633
5,10,16,5,6,586.271,2,1,0,3,0,0,21,84.4748
8,6,17,5,4,451.367,2,2,1,3,2,0,16,89.6759
6,2,10,1,1,398.038,1,1,0,3,1,0,5,88.0167
6,1,9,1,1,317.533,0,1,0,3,1,0,5,89.9435
7,3,6,2,5,346.299,0,0,0,1,0,0,7,88.3585
3,5,10,6,6,286.2,0,3,0,1,0,0,13,92.1943
7,6,8,1,3,378.232,2,1,1,2,1,0,7,84.1656
8,6,6,1,3,378.232,2,1,1,5,0,0,7,83.2481
7,9,7,5,3,427.286,3,0,0,2,0,0,11,87.7779
7,9,16,5,5,437.304,2,1,0,1,1,0,12,84.9014
9,9,12,5,4,437.304,3,0,0,2,2,0,12,84.7324
17,13,20,15,8,793.57,5,4,0,5,0,0,34,72.2881
3,3,7,2,2,230.199,0,2,0,2,1,0,5,93.5085
3,3,7,2,2,230.199,1,2,0,1,1,0,5,92.2426
6,7,11,3,3,337.2,1,1,1,1,1,0,6,86.5003
1,13,9,4,6,416.114,4,2,1,3,0,0,9,86.3995
7,23,27,4,5,786.176,12,2,1,4,1,0,16,75.8742
4,13,10,4,7,416.114,2,1,0,2,1,0,9,88.3496
2,13,15,3,10,415.106,2,0,2,4,1,0,8,86.4419
9,28,23,8,9,895.2,9,2,3,6,0,0,22,73.6504
7,2,4,0,2,272.213,0,0,0,3,1,0,6,87.9634
6,1,2,1,1,328.784,0,1,0,1,0,0,1,90.9834
9,2,2,2,1,319.955,0,2,0,1,0,0,3,84.8848
3,3,9,0,2,144.084,1,0,0,2,0,0,2,82.8259
8,3,15,1,3,305.223,0,1,1,4,1,0,6,88.3484
11,8,26,12,7,620.483,2,2,0,4,0,0,28,75.637
6,8,17,2,3,565.291,1,1,3,3,2,0,22,77.6035
9,9,18,2,4,531.282,1,2,0,4,1,0,22,77.6971
7,14,18,4,6,651.323,2,3,0,4,1,0,23,68.9007
2,8,16,5,4,355.215,1,3,0,4,0,0,15,90.501
12,8,16,4,8,514.401,2,0,0,2,1,0,15,82.7046
10,9,25,2,3,600.449,3,1,0,4,0,0,16,77.1101
3,2,7,1,3,81.0495,0,0,0,2,0,0,3,92.4139
12,6,14,0,1,398.26,1,0,0,5,0,0,0,76.2756
24,13,23,3,5,837.568,3,1,0,5,1,0,9,61.0701
6,9,13,4,5,337.142,2,3,1,4,0,0,7,91.9628
4,10,17,5,7,354.149,2,2,2,3,0,0,7,92.9061
5,10,20,5,9,354.149,1,2,2,3,1,0,7,92.9164
8,4,2,4,2,769.814,2,1,0,0,0,0,7,88.7308
7,4,6,1,0,293.209,1,0,0,3,1,0,5,91.5174
6,2,3,0,1,248.191,0,0,0,2,1,0,15,91.6343
10,3,2,0,1,478.163,1,0,2,1,1,0,9,83.6338
5,4,3,1,2,378.333,0,0,1,0,0,0,5,89.7151
4,5,4,1,2,385.352,1,0,0,0,1,0,6,88.2239
4,4,2,2,2,162.099,0,1,0,1,0,0,4,88.8199
3,4,4,0,3,174.09,0,0,1,1,0,0,3,82.7239
3,2,0,0,1,136.128,0,0,0,0,0,0,2,87.8092
7,1,7,4,3,228.205,0,1,0,3,0,0,1,90.4688
12,2,11,6,4,454.394,0,1,0,2,0,0,15,85.7671
8,1,9,2,1,281.675,0,1,0,2,1,0,2,90.4384
6,3,2,10,8,258.232,0,1,0,0,0,0,15,88.1319
6,4,3,11,9,361.311,0,3,0,1,0,0,20,92.0675
7,4,3,11,8,361.311,1,4,0,1,0,0,21,93.2258
1,6,1,5,2,185.114,1,1,0,1,1,0,5,82.6571
7,16,2,10,6,506.287,7,1,0,4,1,0,17,85.4471
13,29,29,20,10,926.544,14,8,0,6,0,0,34,80.1452
1,7,1,5,4,185.114,3,2,0,0,0,0,6,86.2001
4,5,0,4,3,192.128,0,0,0,1,0,0,5,84.9013
4,5,3,4,1,288.214,1,2,1,2,0,0,8,89.7044
3,9,0,6,4,296.166,3,3,0,0,0,0,11,87.5614
4,7,7,7,6,279.182,1,1,0,3,1,0,10,85.4467
5,7,3,9,9,321.222,2,3,0,0,0,0,12,89.7558
4,5,0,5,3,155.108,2,0,0,1,0,0,5,90.2101
2,6,0,6,2,186.122,1,1,0,1,0,0,6,84.4959
5,5,5,4,3,288.214,2,2,1,5,0,0,8,91.3727
6,10,2,1,3,375.103,1,0,0,0,0,0,7,83.7386
2,6,0,4,4,239.101,2,0,0,0,1,0,6,90.4756
6,10,5,1,3,339.071,2,1,1,1,0,0,7,81.4027
15,3,10,5,7,524.416,0,0,0,2,0,0,18,84.9887
12,14,8,12,10,840.579,4,2,0,3,0,0,37,83.7281
8,9,11,5,5,609.461,4,2,2,4,1,0,24,90.196
3,9,7,2,3,408.179,3,1,2,4,0,0,9,88.2132
3,9,8,2,2,408.179,3,1,1,1,0,0,9,88.8629
2,9,10,2,4,408.179,1,0,2,1,0,0,9,88.666
