Y1_ligscore_pose,Y2_ligscore_rank
-43.63,-10.74
-38.76,0.05
-37.59,-9.19
-34.59,-7.91
-48.17,-9.21
-0.58,10.47
-10.61,-3.38
-23.39,-1.04
-16.3,-3.5
-49.03,-13.54
-32.86,-10.09
-18.57,-4.03
-32.23,-7.48
-12.28,1.38
-54.25,-14.03
-49.71,-9.28
-50.76,-12.04
-22.75,-6.27
-39.53,-9.29
-41.55,-5.71
-25.27,-10.36
-50.91,-13.97
-57.62,-11.97
-29.97,-3.86
-33.67,-4.86
-52.72,-4.88
-10.85,-0.29
-38.83,-12.46
-44.54,-8.5
-50.73,-10.19
-42.69,-4.92
-45.07,-2.47
-43.62,-8.65
-50.6,-12.53
-96.66,-26.62
-45.3,-7.33
-52.93,-5.86
-61.88,-14.75
-38.57,-11.76
-44.47,-12.2
-41.04,-10.94
-23.16,-10.15
-14.83,-7.6
-19.06,-10.68
-24.22,-9.18
-18.46,-2.87
-49.52,-5.81
-27.86,-9.9
-55.47,-15.92
-46.13,-11.47
-18.78,-6.09
-29.4,-4.13
-40.16,-10.5
-69.05,-12.95
-49.13,-12.03
-50.83,-5.32
-42.74,-16.9
-31.34,-5.67
-22.42,-2.22
-18.1,-5.37
-15.91,-1.95
-15.87,-1.87
-80.81,-20.81
-40.48,-6.13
-28.34,-2.97
-26.05,-2.27
-52.38,-1.52
-58.16,-11.9
-29.27,-3.29
-33.06,-1.81
-39.67,-4.61
-32.06,-4.85
-38.71,-5.44
-38.13,-6.19
-48.31,-9.4
-49.48,-6.8
-55.32,-10.89
-63.48,-11.26
-30.16,-12.63
-27.95,-8.4
-46.47,-12.28
-50.19,-13.3
-76.72,-18.12
-57.78,-20.17
-49.55,-11.49
-76.02,-19.99
-46.64,-12.18
-13.02,0.38
-23.26,-1.18
-19.33,-6.46
-38.69,-2.89
-74.46,-15.2
-53.44,-11.83
-55.38,-9.43
-51.87,-0.33
-34.99,-6.7
-66.68,-10.36
-77.5,-25.1
-16.17,-3.1
-29.47,-2.14
-46.71,-4.82
-34.82,-10.19
-25.73,-2.2
-33.69,-8.11
-0.82,17.42
-43,-7.76
-23.98,3.3
-29.06,4.48
-37.47,-3.46
-21.87,7.21
-18.8,-2.12
-29.12,-8.45
-2.9,8.69
-28.74,-8.1
-48.63,-4.12
-34.72,-4.72
-4,14
-26.71,3.62
-33.23,-0.43
-14,-1.43
-28.43,0.97
-47.06,-7.63
-13.14,3.01
-24.56,-4.91
-30.6,-3.49
-30.09,-6.28
-7.97,11.05
-13.37,11.04
-14.17,1.65
-13.04,-0.74
-31.28,-3.6
-41.06,-9.17
-26.07,-4.94
-22.42,5.28
-56.61,-8.66
-67.4,-10.52
-47.77,-9.2
-43.19,-8.09
-47.61,-13.36
-38.37,-5.03
14.47,20.55
-11.43,2.7
-11.33,3.18
-28.19,-6.55
-29.69,-2.79
-28.1,-7.76
-38.19,-6.64
-57.57,-5.14
-42.09,-4.94
-35.11,-7.32
-39.96,-6.61
-52.96,-10.2
-6.14,5.16
-12.81,8.05
-2.97,18.21
-21.49,2.19
-37.56,-2.42
-62.27,-12.73
-55.44,-13.04
-52.26,-7.94
-30.62,15.03
-35.31,-6.23
-47.31,-12.96
-10.31,6.36
-6.66,8.76
-28.02,10.07
-41.76,-1.74
-37.87,4.73
-67.96,-8.34
-51.47,-5.92
-59.47,-10.4
-50.79,-3.62
-44.87,2.2
-47.52,-13.83
-29.03,-1.61
-46.91,-15.59
-7.16,-2.08
-29.37,8.38
-25.18,15.87
-20.41,-0.18
-25.61,-2.99
-23.27,-0.68
-18.83,-0.23
-28.05,-8.9
-7.6,7.62
-14.5,1.32
-36.02,1.08
-58.46,-4.85
-36.99,-8.91
-55.53,-20.46
-26.22,3.62
-39.29,-12.95
-47.27,-9.07
-93.06,-42.37
-27.11,-0.06
-49.28,-14.01
-39.5,-1.55
-41.49,-11.27
-24.45,-5.34
-40.82,-7.61
-4.53,5.65
-0.43,7.95
-27.64,-2.87
-19.97,-5.95
-35.6,-5.83
-23.8,0.86
-3.33,7.25
-5.64,10.88
-6.39,4.9
-40.03,-2.62
-26.25,5.44
-45.97,-13.42
-32.68,-6.92
-22.47,-0.31
-24.17,8.21
-28.59,-12.71
-49.36,-12.43
-39.14,0.84
-33.64,-5.95
-35.42,-6.6
-51.42,-4.47
-7.58,5.19
-25.02,-4.8
-51.17,-11.09
-49.87,-12.09
-52.67,-14.71
-64.33,-15.76
-48.56,-11.52
-30.52,1.05
-63.98,-11.64
-45.69,-13.81
-59.14,-15.04
-32.26,6.45
-37.21,-7.5
-25.28,-1.6
-33.13,-2.57
4.06,12.89
-3.01,9
-15.55,-1.25
-40.39,-21.34
-38.41,-20
-73.64,-29.66
-18.98,-3.45
-48.38,-11.39
-26.9,4.55
-26.2,-6.56
-22.33,3.04
-43.88,-10.37
-42.64,2.38
-32.09,3.88
-33.6,4.82
-30.63,-2.35
-30.37,-4.72
-33.21,-7.92
-29.31,-10.74
-17.73,-4.05
-5.85,8.13
-49.88,3.35
-27.22,2.93
-35,0.44
-17.69,-0.03
-26.19,12.47
-55.7,-11.18
-20.86,3.3
-21.55,2.51
-25.63,8.19
-30.92,-3.47
-30,1.78
-31.17,-3.95
-32.23,0.62
-45.82,-2.86
-52.84,-8.87
-73.57,-21.42
-21.56,1.51
-16.4,4.8
-37.14,-4.22
-45.88,-13.25
-70.2,-16.82
-51.28,-16.97
-52.85,-15.58
-62.11,-9.41
-18.06,7.21
-3.09,8.42
-8.85,5.11
-19.61,-3.37
-38.23,-3.62
-36.11,7.16
-58.72,-14.44
-64.07,-17.59
-23.87,16.76
-16.67,11.66
-60.09,-18.01
-70.15,-12.5
-10.24,-1.4
-27.3,-4.22
-45.84,-3.45
-28.64,-4.14
-34.82,-6.82
-42.64,-10.47
-16.9,8.75
-41.43,-9.9
-39.86,-9.35
-45.84,-5.15
-36.58,-2.36
-32.13,0.38
-24.23,-6.43
-24.7,-2.93
-3.42,8.31
-20.66,1.26
-60.51,-7.13
-32.5,-3.23
-18.94,0.95
-41.21,-1.66
-37.88,-0.38
-6.09,3.6
-41.91,1
-62.09,-4.4
-6.87,7.2
-26.49,-8.93
-34.93,-9.08
-31.31,-4.53
-17.51,3.11
-24.75,1.51
-25.48,-7.64
-26.02,-4.88
-32.92,-7.12
-42.21,-10.72
-24.89,-5.66
-33.87,-4.85
-56.62,-3.46
-65.75,0.59
-73.61,-16.08
-26.83,1.39
-32.32,-2.93
-31.68,-1.65
-13.99,-1.99
-25.17,-6.22
-21.41,-1.61
-30.66,-4.46
-37.62,-10.09
-30.32,-7.75
-32.68,-1.93
-60.88,-4.88
-40.88,-2.58
-38.45,-8.84
-47.65,-7.9
-65.99,-10.94
-5.74,5.32
-20.43,1.39
-16.38,7.66
-31.38,-5.28
-39.27,-1.12
-62.57,-5.89
-63.54,-0.4
-99.63,-20.02
-85.46,-4.72
-38.35,-10.33
-35.14,-4.98
-9.98,12.18
-17.65,2.29
-57.65,-8.35
-69.62,0.29
-63.02,-11.14
-97.53,-23.34
-83.44,-24.86
-77.16,-16.53
-64.16,-15.62
-46.86,-7.94
-29.17,-2.64
-42.17,-12.56
-32.57,-8.38
-15.64,-3.76
-65.33,-9.92
-51.51,-6.9
-22.01,-1.18
-32.79,-7.14
-22.14,-1.01
-37.22,-17.31
-24.08,-0.94
-30.09,-9.81
-29.86,-9.64
-57.39,-6.24
-64.05,-15.21
-37.28,-8.14
-54.58,-14.41
-30.17,-0.33
-32.65,-4.1
-50.46,-9.31
-49.09,0.51
-31.38,-4.12
-32.53,-4.32
-37.56,2.63
-41.52,-6.03
-25.55,-0.38
-51.02,-15.37
-18.7,-5.39
-9.03,0.43
-31.34,-5.1
-17.61,-1.16
-39.87,-9.89
-27.52,-2.38
-12.43,-0.47
-33.79,-8.23
-15.43,-2.84
-45.26,-9.97
-48.08,-7.16
-33.01,2.34
-24.91,-3.2
-40.15,-8.23
-40.81,-1.63
-16.91,-1.32
-37.91,-0.35
-44.62,-4.59
-37.62,-7.36
-37.56,-5.6
-60.27,-9.67
-17.81,-4.31
-35.61,-6.67
-44.68,-6.34
-38.73,-2.85
-36.46,-3.65
-47.04,-2.77
-43.93,-3.1
-41.76,0.64
-79.97,-9.27
-41.3,-3.03
-54.95,-9.46
-48.72,2.32
-33.45,-6.5
-43.33,-16.7
-31.84,-9.61
-18.63,-3.58
-6.55,1.75
-30.4,-14.52
-17.35,-1.65
-17.65,-2.62
-42.57,-7.1
-21.85,-1.38
-53.13,-8.64
-46.34,-9.04
-23.43,-7.26
-36.41,-9.88
-40.2,-9.4
-54.42,-5.74
-47.92,-7.16
-34.37,9.89
-38.71,-8.92
-34.91,-6.22
-41.59,-9.97
-20.42,-2.77
-20.02,-2.02
-25.48,-5.76
-84.36,-4.28
-30.14,3.68
-31.29,-4.56
-26.04,-0.63
-55.57,-15.35
-44.36,2.52
-30.34,-7.43
-26.19,-3.62
-35.19,-0.25
-37.04,-6.25
-45.21,-9.84
-47.3,-10.69
-43.5,-0.36
-50.02,-6.84
-41.29,-1.29
-74.11,-7.4
-31.87,-6.04
-33.02,-6.45
-35.82,-3.92
-44.85,-13.65
-58.01,-3.96
-45.34,-12.77
-34.78,1.06
-73.18,-5.89
-47.77,-14.36
-0.92,10.23
-25.51,1.41
-21.96,-1.44
-42.9,-8.47
-49.83,4.42
-59.65,-1.67
-55.23,-1.88
-83.07,-20.48
-11.1,9.47
-55.95,-9.41
-70.88,-15.15
-19.81,-10
-28.08,1.13
-20.7,1.07
-39.26,-8.18
-30.18,-1.41
-26.22,-0.54
-6.5,7.06
-43.23,-9.88
-36.96,-9.94
-38.69,-1.94
-35.58,-8.2
-35.07,-9.27
-25.7,-13.83
-21.45,-7.41
-11.9,-3.5
-22.28,-2.48
-45.47,-1.6
-34.54,-7.01
-0.91,13.32
-39.03,-10.24
-22.74,3.9
-21.16,-8.67
-45.32,-10.75
-60.1,-14.38
-18.55,-8.72
-24.76,-3.78
-35.78,-10.66
-28.66,-11.44
-29.74,-15.82
-25.51,-12.01
-19.21,-7.27
-23.9,-13.24
-29.43,-8.63
-43.19,-13.29
-31.3,-13.63
-36.55,-12
-50.34,-1.86
-71.35,-11.71
-64.82,-13.19
-28.66,-1.59
-30.61,-2.1
-27.63,0.6
-11.86,-6
-20.28,-7.02
-22.4,-9.87
-26.22,-8.23
-33.42,-9.72
-22.39,-5.43
-34.84,-7.52
-63.85,-4.27
-33.56,2.05
-40.15,-13.15
-38.67,-8.77
-61.88,-19.82
-18.9,-12.23
-9.04,6.62
-28.66,-8.57
-28.36,-4.34
-33.68,-5.76
-45.2,-3.93
-61.13,-12.55
-45.72,7.66
-89.32,-22.32
-30.12,-10.91
-33.79,-9.84
-6.8,7.67
-18.9,-3.7
-36.12,-2.89
-35.16,4.99
-57.22,-21.22
-89.18,-20.34
-64.89,-10.42
-63.12,-13.15
-52.5,-13.41
-44,-12.05
-34.54,-14.47
-35.29,-13.09
-36.52,-15.77
-12.28,-2.19
-42.2,4.94
-56.27,-14.81
-24.18,-5.18
-33.48,-8.81
-23.28,-3.94
-29.98,-9.5
-21.25,-6.05
-22.17,-8.28
-24.55,-12.89
-50.05,-12.17
-55.46,-7.2
-28.8,-2.13
-46.33,-19.74
-40.01,-12.45
-26.95,-4.68
-39.21,-2.2
-43,-0.77
-39.73,-8.98
-40.14,-9.24
-47.64,-9.1
-28.51,-0.71
-16.95,1.81
-34.46,-3.48
-21.36,-13.3
-12.58,-4.99
-27.68,-11.42
-19.02,-10.01
-35.6,-11.12
-25.18,-7.72
-15.82,-2.34
-26.24,-8.09
-14.53,-1.31
-43.1,-5.45
-39.63,-6.65
-48.42,-12.31
-26.82,-8.32
-32.73,-6.66
-40.94,-5.7
-9.28,-0.94
-40.48,-3.72
-45.63,-10.19
-30.83,-9.58
-33.25,-10.19
-50.34,-8.31
-12.41,-4.13
-33.37,-11.65
-36.11,-5.64
-31.43,-0.31
-28.87,-0.5
-48.83,-8.78
-45.33,-12.83
-37.1,-0.94
-68.79,-11.24
-29.52,-1.2
-36.27,-6.52
-54.23,-8.04
-38.06,-15.1
-32.87,-5.53
-35.18,-17.09
-18.77,-10.84
-18.01,-8.37
-20.03,-10.62
-11.71,-2.39
-8.75,0.11
-42.2,-8.03
-20.04,-2.49
-47.48,-14.9
-39.03,-3.66
-15.38,-2.81
-32.03,-8.68
-36.01,-10
-53.83,-11.39
-27.29,0.1
-48.04,-8.8
-37.49,-13.05
-30.99,-8.19
-21.94,-4.89
-20.16,-9.44
-25.65,-15.05
-20.32,-8.69
-81.99,-24.02
-34.08,0.89
-30.79,-1.84
-20.56,1.34
-39.62,-6.38
-44.01,-6.42
-15.7,2.62
-31.18,-8.06
-35.21,-4.38
-37.16,-9.71
-36.26,-6.26
-38.74,-6.96
-45.89,-13.4
-36.61,-4.1
-41.07,-2.19
-79.82,-22.27
-30.06,-8.45
-33.4,-11.33
-30.43,-4.11
-44.9,-19.32
-55,-7.44
-34.82,-4.76
-38.96,-8.78
-73.12,-7.91
-33.98,-4.25
-14.18,-3.68
-26.05,-0.62
-25.27,-13.31
-32.74,-7.02
-78.89,-24.05
-66.09,-18.03
-57.7,-19.36
-59.69,-13.99
-40.66,-12.14
-52.79,-13.85
-57.94,-8.96
-16.21,-6.16
-21.35,4.43
83.5,39.97
-33.26,-8.61
-37.51,-8.11
-34.26,-6
0.59,18.64
-47.79,-12.28
-43.23,-11.99
-38.14,-5.08
-37.5,-4.84
-17.43,9.47
-17.79,-1.39
-16.42,0.2
-8.93,3.59
-22.79,3.6
-47.54,-3.69
-27.74,-3.69
-4.9,11.92
-32.13,0.27
-18.28,9.6
-24.75,-5.52
-32.27,-3.23
-39.36,-11.36
-30.5,-14.54
-29.7,-9.57
-41.48,-8.34
-28.41,-2.16
-31.8,-1.24
-12.59,6.39
-30.82,-12.19
-30.54,-10.64
-41.29,-8.36
-34.06,-3.24
-24.46,-4.62
-44.34,-17.04
-54.39,-6.61
-23.18,8.51
-56.29,-7.08
-32.97,-4.62
-40.66,-11.01
-34.56,-5.27
-22.98,-11.22
-37.74,-17.43
-37.18,-15.59
-33.58,-10.06
-32.71,-3.62
-26.03,-8.32
-34.79,-4.87
-57.74,-2.99
-37.23,-0.13
-45.45,-10.77
-40.24,-8.27
-60.76,-13.17
-4.82,4.25
-15.55,4.35
-32.71,-7.55
-23.51,1.58
-36.52,1.8
-57.85,-10.8
-33.57,6.35
-42.24,17.88
-16.75,18.71
-34.81,-6.84
-36.85,-11.8
-11.34,4.1
-21.28,2.65
-62.33,-20.94
-41.43,4.22
-52.25,-9.82
-69.63,-7.12
-69.04,-13.8
-56.63,-9.1
-55.97,-10.05
2.97,11.21
-47.13,-17.05
-50.39,-17.9
-44.31,-10.7
-17.38,-6.08
-61.82,-17.43
-49.42,-1.15
-34.89,-10.39
-45.25,-19.64
-35.9,-10.97
-26.92,-7.92
-37.89,-17.13
-35.6,-15.46
-16.26,2.82
-44.22,-3.26
-48.26,-6.22
-36.42,-8.06
-51.73,-6.18
-25.72,4.1
-32.97,-6.23
-44.56,-4.89
-53.57,-7.77
-23.49,-2.23
-30.82,-4.4
-23.06,2.22
-45.88,-5.03
-26.59,-4.05
-39.88,-4.62
-26.6,-12.35
-12.13,-3.26
-34,-9.4
-22.26,-3.62
-41.08,-12.43
-46.83,-18.99
-26.79,-6.91
-18.9,0.91
-26.94,-7.41
-39.53,-4.78
-39.33,-10.51
-35.2,-5.13
-28.14,-4.32
-32.39,-4.79
-40.53,-4.92
-23.49,-7.02
-44.41,-8.96
-29.88,3.21
-34.43,-5.77
-31.56,-4.35
-45.63,-6.71
-13.42,-1.58
-29.87,-6.92
-38.24,-9.93
-39.99,-6.88
-50.63,-13.82
-31.11,0.21
-36.9,-0.69
-44.2,-0.53
-56.47,-6.14
-39.55,-7.52
-38.59,-6.16
-47.18,1.1
-43.79,-8.37
-49.87,-24.78
-39.09,-6.27
-27.9,-13.2
-26.02,-13.39
-20.21,-6.61
-24.47,-7.8
-22.86,-7
-36.58,0.86
-23.12,-3.05
-63.97,-19.29
-43.93,-9.44
-21.24,-6.79
-38.29,-5.69
-39.34,-9.68
-51.83,-8.1
-40.76,-4.01
-44.01,-1.64
-38.76,-6.46
-41.86,-11.8
-31.81,-6.17
-18.49,-2.58
-26.21,-9.1
-15.34,-1.17
-13.9,18.37
-35.85,-1.14
-37.4,2.9976e-15
-29.28,-2.44
-28.15,10.4
-42.04,-4.17
-31.46,-4.17
-28.71,-1.67
-45.46,-5.73
-38.81,-10.38
-42.51,-13.48
-39.62,-9.72
-42.48,-7.2
-34.75,3.85
-43.07,-7.07
-62.71,-5.42
-31.15,-7.42
-31.17,-9.4
-37.51,-6.23
-49.19,-5
-85.3,-23.07
-58.28,-29.53
-65.83,-23.8
-68.78,-6
-32.18,-4.76
-6.84,6.15
-28.38,-2.21
-23.67,-5.8
-39.5,-7.07
-57.24,-6.28
-35.21,-1.07
-43.76,-9.49
-21.51,12.55
-31.35,2.11
-61.25,-16.9
-66.38,-13.01
-15.48,-6.96
-18.41,-0.26
160.47,62.66
-45.38,-11.81
-45.49,-14.37
-48.93,-13.62
88.69,46.83
3.64,3.65
-11.91,-1.17
93.7,44.1
42.81,21.55
66.49,31.55
-31.01,-11.14
-33.22,-16.66
-22.48,-9.47
9.56,6.16
85.06,46.11
22.67,17.44
-2.56,8.75
38.59,28.44
41.28,21.66
-23.31,-6.36
77.46,22.32
300.34,97.34
-24.55,-9.21
-31.72,-8.47
-4.56,-0.32
-32.54,-18.24
-24.65,-9.39
-7.43,-0.46
-30.65,-16.24
-29.39,-11.16
-6.78,-1.72
9.78,6.97
-23.04,-10.99
-10.29,-3.11
67.66,45.5
329.8,95.24
105.66,36.55
25.93,12.76
26.65,10.88
20.76,10.75
-26.84,-20.79
-42.47,-21.18
-40.48,-19.54
-22.06,-1.05
-17.8,-2.56
-32.07,-11.02
60.19,36.98
109.04,47.63
64.77,32.08
-26.4,-8.43
-15.3,-2.12
60,33.55
-19.93,-11.16
17.78,19.04
-0.6,-4.81
29.15,22.02
66.65,36.1
89.78,37.68
263.24,82.55
377.84,141.17
391.92,134.34
-13.06,-2.89
-11.79,-0.08
13.19,23.36
-21.1,-1.56
108.83,59.76
220.27,93.75
56.44,34.5
346.02,116.98
169.14,62.1
98.8,36.21
74.2,30.25
180.64,87.33
-17.95,-11.34
-27.84,-5.93
-30.04,-7.71
-22.08,-9.69
86.25,36.02
40.4,20.32
-15.4,-7.15
-20.38,-14.63
-7.71,2.1
-27.08,-13.68
-46.6,-28.98
-15.6,-4.03
-40.7,-22.51
48.03,21.23
83.03,46.94
-16.66,4.39
16.78,-6.47
22.29,20.37
-13.34,3.6
66.38,24.28
113.33,43.07
9.91,13.65
8.27,13.62
121.24,69.56
2.85,-3.15
-7.94,3.98
31.72,24
-22.07,-11.93
-17.66,-8.29
-37.93,-16.26
-26.88,-8.57
-19.32,-4.68
-15.99,-7.15
-38.95,-21.4
-40.22,-19.13
-35.89,-19.56
105.36,50.9
93.14,45.76
39.27,13.03
-16.28,-2.81
50.07,27.26
74.77,38.91
-22.48,-6.52
57.41,37.39
43.55,25.42
-16.77,-3.33
-4.97,2.14
114.09,49.09
-16.06,-4.62
12.02,11.5
31.24,17.36
65.74,44.44
75.79,39.9
120.63,62.59
57.84,32.29
79.43,43.52
179.02,67.6
48.47,23.55
48.42,26.13
89.65,41.96
-32.52,-14.28
-27.07,-19.47
-15.32,-8.19
-27.89,-12.84
-33.48,-24.37
-25.57,-13.18
-20.38,-5.74
-24.39,-7.83
111.92,52.5
-29.72,-10.36
46.19,16.18
51.04,29.72
-25.63,-7.81
-7.4,2.09
-12.26,-3.39
75.73,33.57
71.22,35.76
60.92,25.82
-31.88,-17.04
-27.06,-12.25
-16.89,-10.95
-29.02,-11.84
-32.05,-15.7
-22.66,-5.86
369.97,153.19
77.25,40.56
16.6,5.3
-6.94,-1.41
107.57,50.63
42.58,25.88
35.92,31.06
18.38,14.97
61.77,41.46
-9.08,-6.11
34.24,11.29
28.98,11.46
78.69,37.41
62.27,25.36
67.92,27.86
264.95,82.49
-39.74,-20.9
-40.58,-20.68
32.85,6.18
5.92,4.9
181.22,54.6
16.56,8.26
3.27,0.09
250.34,90.86
-5.86,-0.24
-7.29,6.16
7.27,9.67
-34.33,-15.89
1.78,-5
178.47,76.7
127.49,42.47
93.93,32.27
217.35,70.44
18.39,8.68
75.53,22.8
128.9,37.55
-22.26,-14.06
131.24,49.33
604.9,260.38
-11.45,-2.54
-7.65,-0.93
-8.19,-0.11
-0.23,17.44
-35.62,-3.69
-43.16,-8.82
-44.33,-14.04
-22.07,10.69
-25.65,2.88
-21.65,-4.06
-19.84,-2.02
-1.39,9.48
-22.95,0.51
-29.55,-1.29
-29.18,-3.04
-15.48,10.96
-28.31,7.55
-5.17,17.84
-7.8,6.23
-40.11,-10.82
-58.8,-8.49
-7.51,5.22
-19.4,-3.83
-51.53,-8.86
-20.55,-3.41
-15.33,1.15
-12.18,2.43
-23.91,-5.45
-21.1,-6.71
-53.06,-10.31
-21.37,1.9
-6.12,3.66
-21.74,0.07
-54.21,-8.59
-48.12,2.48
-55.86,-9.94
-14.97,5.78
-32.8,6.93
-11.05,9.31
-5.83,5.17
-19.88,-2.8
-19.67,-3.51
-29.17,-2.64
-32.21,-1.5
-23.75,-4.69
-33.52,-6.28
-50.73,-10.84
-39.36,-4.73
-37.82,-4.86
-47.15,-3.83
-54.13,-4.28
-11.24,0.5
-18.25,4.76
-24.98,3.29
-33.94,-2.66
-44.24,-3.54
-36.62,-2.88
-32.36,1.17
-52.65,-5.8
-60.63,-13.73
-32.45,-5.4
-27.52,1.79
-19.46,2.94
-6.26,6.72
-33.12,-1.98
-43.46,-5.42
-30.48,3.33
-48.76,-4.16
-58.97,-7.41
-46.97,-9.25
-40.4,-3.63
-39.18,-6.63
-36.86,-5.16
-32.46,-6.57
-30.53,-2.22
-8.12,5.86
-43.03,-6.32
-30.64,1.78
-19.31,1.8
-22.8,-0.51
-21.53,-1.18
-20.65,-3.52
-14.05,-2.29
-15.66,2.23
-25.42,-2.58
-47.18,-10.13
-38.29,-9.17
-38.32,-6.37
-33.63,-3.92
-40.39,-3
-27.75,0.49
-47.98,-9.22
-33.68,1.98
-35.27,-5.58
-30.34,-2.54
-32.42,-7.38
-19.23,0.24
-19.55,0.01
-32.67,-2.69
7.47,16.18
-8.8,1.71
-31.45,-5.64
-17.38,-2.64
-38.38,-3.41
-13.09,8.18
-5.46,10.44
-18.88,2.11
-7.52,9.86
-41.35,-7.35
-58.57,-13.23
-58.4,-10.57
-14.46,2.05
-36.93,0.9
-31.76,6.19
-21.77,-3.11
-37.53,-1.65
-32,-0.63
-32.27,-4.89
-34.93,-6.38
-26.84,-0.33
-12.18,2.5
-28.31,-1.75
-26.32,-3.07
-28.49,1.81
-24.01,0.92
-39.92,-3.88
-36.98,-1.18
-42.17,-4.91
-59.69,-13.65
-39.36,-2.27
-42.65,-5.31
-46.94,-9.58
-23.97,-3.02
-25.29,-2.18
-21.41,-6.61
-14.78,-3.62
-6.24,0.57
-24.47,-7.65
-21.11,-2.64
-19.74,-0.55
-38.34,-7.76
-17.87,1.2
-40.69,3.53
-47.76,-8.51
-14.64,-2.03
-22.54,-3.13
-33.58,-12.13
-49.66,-9.84
-35.42,-7.45
-37.56,2.42
-33.71,-6.56
-20.71,-3.01
-16.64,-4.93
-19.86,0.4
-20.77,-3.51
-25.56,-5.72
-47.38,0.3
-32.24,-6.12
-34.77,-6.12
-32.96,-5.12
-43.06,-7.61
-17.86,3.48
-24.29,4.51
-27.76,1.78
-30.1,0.53
-32.03,-4.57
-32.07,-2.87
-42.48,-3.08
-38.71,-4.53
-36.95,-3.76
-49.86,-7.66
-57.86,-4.86
-31.53,-3.99
-25.47,0.12
-28.72,-2.97
-48.71,-3.16
-45.91,-5.02
-37.18,-8.77
-32.18,-4.25
-61.51,-8.68
-49.75,-12.66
-15.77,-0.31
-19.07,2.94
-21.57,-3.12
-35.96,-4.69
-41.37,-2.37
-42.88,-4.96
-42.62,-7.16
-42.17,-7.2
-4.32,12.53
-52.16,-6.04
-56.94,-11.2
-15.67,-6.8
-32.01,-6.49
-37.75,-5.76
-29.08,2.92
-18.95,-2.41
-17.7,-0.78
-10.21,14.13
-34.55,-4.59
-30.68,-2.49
-19.05,2.64
-23.11,3.04
-19.34,9.67
-27.21,-13.9
-16.52,-4.14
-5.5,6.53
-26.27,-0.37
-48.18,-8.7
-24.05,3.68
-9.98,7.13
-3.71,21.33
-35.67,-2.68
-18.95,-7.34
-34.57,1.74
-70.28,-15.95
-18.29,-4.48
-19,-4.05
-31.24,-4.68
-30.98,-9.89
-23.32,-4.88
-30.62,-8.75
-14.41,-4.99
-19.6,-5.27
-30.44,-4.23
-45.51,-13.66
-19.91,-5.37
-34.77,-9.61
-43.49,4.95
-49.24,2.07
-65.55,-11.56
-43.47,-14.43
-39.81,-12.27
-37.63,-4.81
-10.25,-7.09
-17.9,-4.73
-17.14,-3.77
-22.83,-6.78
-28.28,-1.83
-19.15,-5.79
-34.9,-4.96
-69.36,-8.18
-30.94,0.96
-33.56,-8.65
-35.61,-7.21
-48.81,-6.17
1.46,9.92
-17.68,2.92
-28.04,-4.25
-24.45,-0.49
-34.86,1.25
-60.24,-11.01
-52.26,2.13
-64.71,-4.42
-67.55,0.98
-31.48,-7.36
-26.09,0.92
-15.02,4.51
-11.41,5.69
-50.86,-5.32
-45.29,2.39
-65.16,-15.3
-75.15,-11.32
-56.65,-11.03
-64.2,-10.63
-52.11,-8.89
-49.04,-7.3
-39.4,-14.34
-45.02,-21.19
-43.97,-18.6
-18.7,-8.82
-38.95,1.78
-43.81,-1.12
-31.97,-12.59
-33.3,-11.84
-22.12,-2.83
-36.7,-14.25
-21.73,-4.77
-24.18,-10.39
-26.14,-13.06
-58.34,-16.24
-63.01,-14.42
-25.82,-2.27
-49.94,-18.01
-37.86,-2.9
-26.93,-4.42
-45.47,-4.38
-40.65,2.86
-46.1,-10.43
-47.34,-11.89
-31.83,-0.01
-39.99,-6.9
-18.36,2.68
-39.56,-3.14
-6.9,-0.29
-16.82,-4.87
-23.74,-5.14
-12.24,-0.99
-27.97,-1.33
-25.66,-5.61
-12.27,1.31
-14.63,2.91
-12.68,3.9066e-15
-52.05,-13.11
-47.88,-8.26
-44.09,-7.12
-29.91,-7.2
-28.47,0.3
-48.41,-13.66
-16.95,-5.85
-31.96,-1.1
-43.76,-6.94
-31.77,-5.26
-35.46,-8.89
-53.85,-12.27
-13.9,-5.02
-32.91,-6.74
-34.59,-1.5
-37.67,-0.25
-40.04,-6.74
-27.12,11.14
-42.01,-4.89
-36.34,5.54
-79.4,-14.83
-33.7,-7.07
-40.69,-2.52
-56.6,-12.88
-34.34,-7.94
-27.74,-3.99
-38.59,-11.36
-22.32,-12.06
-18.88,-13.56
-21.26,-11.77
-17.56,-6.65
-17.83,-6.47
-50.48,-3.97
-9.45,3
-43.81,-6.33
-33.62,-1.27
-10.82,-0.52
-30.3,-3.08
-29.83,-1.89
-54.13,-12.37
-41.86,-8.11
-40.6,-5.67
-24.28,-0.89
-25.95,-2.28
-29.38,-7.39
-18.1,-4.9
-9.56,3.03
-11.93,-0.59
-82.57,-7.3
-27.44,4.53
-37.49,-7.02
-19.12,3.76
-37.33,-0.3
-48.79,-8.43
-18.01,5.94
-23.85,2.84
-28.2,3.02
-39.01,-11.73
-36.84,-6.9
-35.54,-8.94
-34.04,2.4
-40.93,-2.99
-38.24,-0.11
-71.29,-9.36
-29.44,-11.67
-31.58,-13.18
-32.57,-5.34
-49.38,-19.65
-59.88,-7.97
-44.81,-14.8
-39.55,-8.69
-78.59,-19.7
